name,chip,cpu_cores,gpu_cores,memory,storage,display_size,color,current_price,original_price,savings,discount_percentage,connectivity,url,model_sku,scraped_at
Refurbished 13-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Sky Blue,M4,10-Core CPU,10-Core GPU,24GB,256GB,13-inch,Blue,,,,,Wi-Fi,https://www.apple.com/uk/shop/product/G1H71B/A/Refurbished-13-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Sky-Blue?fnode=8b57f748264a8c5211f0c73dec43db1253c86137b6d8926f7c9694419b92148c1ba6363986d4c775e7ba120a2b18a6b35c6373592eeaebddc092f404fd9c40dc5ed98689579f7e18f95bfeec36f34607,G1H71B,2025-07-30 09:38:18
"Refurbished 24-inch iMac Apple M1 Chip with 8‑Core CPU and 8‑Core GPU, Gigabit Ethernet - Yellow",M1,8-Core CPU,8-Core GPU,8GB,512GB,24-inch,Yellow,1179.0,1749.0,570.0,32.59,Gigabit Ethernet,https://www.apple.com/uk/shop/product/FGPG3B/A/Refurbished-24-inch-iMac-Apple-M1-Chip-with-8%E2%80%91Core-CPU-and-8%E2%80%91Core-GPU-Gigabit-Ethernet-Silver?fnode=8b57f748264a8c5211f0c73dec43db1253c86137b6d8926f7c9694419b92148c1ba6363986d4c775e7ba120a2b18a6b35c6373592eeaebddc092f404fd9c40dc5ed98689579f7e18f95bfeec36f34607,FGPG3B,2025-07-30 09:38:19
"Refurbished 24-inch iMac Apple M1 Chip with 8‑Core CPU and 8‑Core GPU, Gigabit Ethernet - Green",M1,8-Core CPU,8-Core GPU,8GB,512GB,24-inch,Green,1179.0,1749.0,570.0,32.59,Gigabit Ethernet,https://www.apple.com/uk/shop/product/FGPJ3B/A/Refurbished-24-inch-iMac-Apple-M1-Chip-with-8%E2%80%91Core-CPU-and-8%E2%80%91Core-GPU-Gigabit-Ethernet-Silver?fnode=8b57f748264a8c5211f0c73dec43db1253c86137b6d8926f7c9694419b92148c1ba6363986d4c775e7ba120a2b18a6b35c6373592eeaebddc092f404fd9c40dc5ed98689579f7e18f95bfeec36f34607,FGPJ3B,2025-07-30 09:38:20
Refurbished 13-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Silver,M4,10-Core CPU,10-Core GPU,24GB,512GB,13-inch,Silver,1189.0,1399.0,210.0,15.01,Wi-Fi,https://www.apple.com/uk/shop/product/FC654B/A/Refurbished-13-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Silver?fnode=8b57f748264a8c5211f0c73dec43db1253c86137b6d8926f7c9694419b92148c1ba6363986d4c775e7ba120a2b18a6b35c6373592eeaebddc092f404fd9c40dc5ed98689579f7e18f95bfeec36f34607,FC654B,2025-07-30 09:38:21
Refurbished 13-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Starlight,M4,10-Core CPU,10-Core GPU,24GB,512GB,13-inch,Starlight,1189.0,1399.0,210.0,15.01,Wi-Fi,https://www.apple.com/uk/shop/product/FC6A4B/A/Refurbished-13-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Starlight?fnode=8b57f748264a8c5211f0c73dec43db1253c86137b6d8926f7c9694419b92148c1ba6363986d4c775e7ba120a2b18a6b35c6373592eeaebddc092f404fd9c40dc5ed98689579f7e18f95bfeec36f34607,FC6A4B,2025-07-30 09:38:22
Refurbished 13-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Midnight,M4,10-Core CPU,10-Core GPU,24GB,512GB,13-inch,Midnight,1189.0,1399.0,210.0,15.01,Wi-Fi,https://www.apple.com/uk/shop/product/FC6C4B/A/Refurbished-13-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Midnight?fnode=8b57f748264a8c5211f0c73dec43db1253c86137b6d8926f7c9694419b92148c1ba6363986d4c775e7ba120a2b18a6b35c6373592eeaebddc092f404fd9c40dc5ed98689579f7e18f95bfeec36f34607,FC6C4B,2025-07-30 09:38:23
Refurbished 13-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Sky Blue,M4,10-Core CPU,10-Core GPU,24GB,512GB,13-inch,Blue,1189.0,1399.0,210.0,15.01,Wi-Fi,https://www.apple.com/uk/shop/product/FC6V4B/A/Refurbished-13-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Sky-Blue?fnode=8b57f748264a8c5211f0c73dec43db1253c86137b6d8926f7c9694419b92148c1ba6363986d4c775e7ba120a2b18a6b35c6373592eeaebddc092f404fd9c40dc5ed98689579f7e18f95bfeec36f34607,FC6V4B,2025-07-30 09:38:24
Refurbished 15-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Sky Blue,M4,10-Core CPU,10-Core GPU,16GB,512GB,15-inch,Blue,1189.0,1399.0,210.0,15.01,Wi-Fi,https://www.apple.com/uk/shop/product/FC7C4B/A/Refurbished-15-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Sky-Blue?fnode=8b57f748264a8c5211f0c73dec43db1253c86137b6d8926f7c9694419b92148c1ba6363986d4c775e7ba120a2b18a6b35c6373592eeaebddc092f404fd9c40dc5ed98689579f7e18f95bfeec36f34607,FC7C4B,2025-07-30 09:38:25
"Refurbished Mac mini Apple M4 Pro Chip with 12-Core CPU and 16-Core GPU, Gigabit Ethernet",M4 Pro,12-Core CPU,16-Core GPU,24GB,512GB,,,1189.0,1399.0,210.0,15.01,Gigabit Ethernet,https://www.apple.com/uk/shop/product/FCX44B/A/Refurbished-Mac-mini-Apple-M4-Pro-Chip-with-12-Core-CPU-and-16-Core-GPU-Gigabit-Ethernet-?fnode=8b57f748264a8c5211f0c73dec43db1253c86137b6d8926f7c9694419b92148c1ba6363986d4c775e7ba120a2b18a6b35c6373592eeaebddc092f404fd9c40dc5ed98689579f7e18f95bfeec36f34607,FCX44B,2025-07-30 09:38:26
Refurbished 15-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Silver,M4,10-Core CPU,10-Core GPU,16GB,512GB,15-inch,Silver,1189.0,1399.0,210.0,15.01,Wi-Fi,https://www.apple.com/uk/shop/product/FW1H3B/A/Refurbished-15-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Silver?fnode=8b57f748264a8c5211f0c73dec43db1253c86137b6d8926f7c9694419b92148c1ba6363986d4c775e7ba120a2b18a6b35c6373592eeaebddc092f404fd9c40dc5ed98689579f7e18f95bfeec36f34607,FW1H3B,2025-07-30 09:38:27
Refurbished 15-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Starlight,M4,10-Core CPU,10-Core GPU,16GB,512GB,15-inch,Starlight,1189.0,1399.0,210.0,15.01,Wi-Fi,https://www.apple.com/uk/shop/product/FW1K3B/A/Refurbished-15-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Starlight?fnode=8b57f748264a8c5211f0c73dec43db1253c86137b6d8926f7c9694419b92148c1ba6363986d4c775e7ba120a2b18a6b35c6373592eeaebddc092f404fd9c40dc5ed98689579f7e18f95bfeec36f34607,FW1K3B,2025-07-30 09:38:28
Refurbished 15-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Midnight,M4,10-Core CPU,10-Core GPU,16GB,512GB,15-inch,Midnight,1189.0,1399.0,210.0,15.01,Wi-Fi,https://www.apple.com/uk/shop/product/FW1M3B/A/Refurbished-15-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Midnight?fnode=8b57f748264a8c5211f0c73dec43db1253c86137b6d8926f7c9694419b92148c1ba6363986d4c775e7ba120a2b18a6b35c6373592eeaebddc092f404fd9c40dc5ed98689579f7e18f95bfeec36f34607,FW1M3B,2025-07-30 09:38:29
Refurbished 13-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Starlight,M4,10-Core CPU,10-Core GPU,16GB,1TB,13-inch,Starlight,,,,,Wi-Fi,https://www.apple.com/uk/shop/product/G1CW0B/A/Refurbished-13-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Starlight?fnode=8b57f748264a8c5211f0c73dec43db1253c86137b6d8926f7c9694419b92148c1ba6363986d4c775e7ba120a2b18a6b35c6373592eeaebddc092f404fd9c40dc5ed98689579f7e18f95bfeec36f34607,G1CW0B,2025-07-30 09:38:30
Refurbished 13-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Midnight,M4,10-Core CPU,10-Core GPU,16GB,1TB,13-inch,Midnight,,,,,Wi-Fi,https://www.apple.com/uk/shop/product/G1CY0B/A/Refurbished-13-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Midnight?fnode=8b57f748264a8c5211f0c73dec43db1253c86137b6d8926f7c9694419b92148c1ba6363986d4c775e7ba120a2b18a6b35c6373592eeaebddc092f404fd9c40dc5ed98689579f7e18f95bfeec36f34607,G1CY0B,2025-07-30 09:38:31
Refurbished 15-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Starlight,M4,10-Core CPU,10-Core GPU,24GB,256GB,15-inch,Starlight,,,,,Wi-Fi,https://www.apple.com/uk/shop/product/G1DD0B/A/Refurbished-15-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Starlight?fnode=8b57f748264a8c5211f0c73dec43db1253c86137b6d8926f7c9694419b92148c1ba6363986d4c775e7ba120a2b18a6b35c6373592eeaebddc092f404fd9c40dc5ed98689579f7e18f95bfeec36f34607,G1DD0B,2025-07-30 09:38:32
Refurbished 13-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Sky Blue,M4,10-Core CPU,10-Core GPU,16GB,1TB,13-inch,Blue,,,,,Wi-Fi,https://www.apple.com/uk/shop/product/G1H80B/A/Refurbished-13-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Sky-Blue?fnode=8b57f748264a8c5211f0c73dec43db1253c86137b6d8926f7c9694419b92148c1ba6363986d4c775e7ba120a2b18a6b35c6373592eeaebddc092f404fd9c40dc5ed98689579f7e18f95bfeec36f34607,G1H80B,2025-07-30 09:38:33
Refurbished 15-inch MacBook Air Apple M2 Chip with 8‑Core CPU and 10‑Core GPU - Space Grey,M2,8-Core CPU,10-Core GPU,16GB,1TB,15-inch,Space Grey,,,,,Wi-Fi,https://www.apple.com/uk/shop/product/G18N3B/A/refurbished-15-inch-macbook-air-apple-m2-chip-with-8%E2%80%91core-cpu-and-10%E2%80%91core-gpu-space-grey?fnode=8b57f748264a8c5211f0c73dec43db1253c86137b6d8926f7c9694419b92148c1ba6363986d4c775e7ba120a2b18a6b35c6373592eeaebddc092f404fd9c40dc5ed98689579f7e18f95bfeec36f34607,G18N3B,2025-07-30 09:38:35
Refurbished 15-inch MacBook Air Apple M2 Chip with 8‑Core CPU and 10‑Core GPU - Starlight,M2,8-Core CPU,10-Core GPU,16GB,1TB,15-inch,Starlight,,,,,Wi-Fi,https://www.apple.com/uk/shop/product/G18S3B/A/refurbished-15-inch-macbook-air-apple-m2-chip-with-8%E2%80%91core-cpu-and-10%E2%80%91core-gpu-starlight?fnode=8b57f748264a8c5211f0c73dec43db1253c86137b6d8926f7c9694419b92148c1ba6363986d4c775e7ba120a2b18a6b35c6373592eeaebddc092f404fd9c40dc5ed98689579f7e18f95bfeec36f34607,G18S3B,2025-07-30 09:38:36
Refurbished 15-inch MacBook Air Apple M2 Chip with 8‑Core CPU and 10‑Core GPU - Midnight,M2,8-Core CPU,10-Core GPU,16GB,1TB,15-inch,Midnight,,,,,Wi-Fi,https://www.apple.com/uk/shop/product/G18U3B/A/refurbished-15-inch-macbook-air-apple-m2-chip-with-8%E2%80%91core-cpu-and-10%E2%80%91core-gpu-midnight?fnode=8b57f748264a8c5211f0c73dec43db1253c86137b6d8926f7c9694419b92148c1ba6363986d4c775e7ba120a2b18a6b35c6373592eeaebddc092f404fd9c40dc5ed98689579f7e18f95bfeec36f34607,G18U3B,2025-07-30 09:38:37
Refurbished 24-inch iMac Apple M3 Chip with 8-Core CPU and 10-Core GPU - Silver,M3,8-Core CPU,10-Core GPU,16GB,256GB,24-inch,Silver,,,,,Gigabit Ethernet,https://www.apple.com/uk/shop/product/G19D0B/A/Refurbished-24-inch-iMac-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Silver?fnode=8b57f748264a8c5211f0c73dec43db1253c86137b6d8926f7c9694419b92148c1ba6363986d4c775e7ba120a2b18a6b35c6373592eeaebddc092f404fd9c40dc5ed98689579f7e18f95bfeec36f34607,G19D0B,2025-07-30 09:38:38
Refurbished 24-inch iMac Apple M3 Chip with 8-Core CPU and 10-Core GPU - Blue,M3,8-Core CPU,10-Core GPU,16GB,256GB,24-inch,Blue,,,,,Gigabit Ethernet,https://www.apple.com/uk/shop/product/G19K0B/A/Refurbished-24-inch-iMac-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Blue?fnode=8b57f748264a8c5211f0c73dec43db1253c86137b6d8926f7c9694419b92148c1ba6363986d4c775e7ba120a2b18a6b35c6373592eeaebddc092f404fd9c40dc5ed98689579f7e18f95bfeec36f34607,G19K0B,2025-07-30 09:38:39
Refurbished 24-inch iMac Apple M3 Chip with 8-Core CPU and 10-Core GPU - Purple,M3,8-Core CPU,10-Core GPU,16GB,256GB,24-inch,Purple,,,,,Gigabit Ethernet,https://www.apple.com/uk/shop/product/G19P0B/A/Refurbished-24-inch-iMac-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Purple?fnode=8b57f748264a8c5211f0c73dec43db1253c86137b6d8926f7c9694419b92148c1ba6363986d4c775e7ba120a2b18a6b35c6373592eeaebddc092f404fd9c40dc5ed98689579f7e18f95bfeec36f34607,G19P0B,2025-07-30 09:38:40
Refurbished 24-inch iMac Apple M3 Chip with 8-Core CPU and 10-Core GPU - Silver,M3,8-Core CPU,10-Core GPU,8GB,512GB,24-inch,Silver,1269.0,1599.0,330.0,20.64,Gigabit Ethernet,https://www.apple.com/uk/shop/product/FQRK3B/A/Refurbished-24-inch-iMac-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Silver?fnode=8b57f748264a8c5211f0c73dec43db1253c86137b6d8926f7c9694419b92148c1ba6363986d4c775e7ba120a2b18a6b35c6373592eeaebddc092f404fd9c40dc5ed98689579f7e18f95bfeec36f34607,FQRK3B,2025-07-30 09:38:41
Refurbished 24-inch iMac Apple M3 Chip with 8-Core CPU and 10-Core GPU - Green,M3,8-Core CPU,10-Core GPU,8GB,512GB,24-inch,Green,1269.0,1599.0,330.0,20.64,Gigabit Ethernet,https://www.apple.com/uk/shop/product/FQRP3B/A/Refurbished-24-inch-iMac-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Green?fnode=8b57f748264a8c5211f0c73dec43db1253c86137b6d8926f7c9694419b92148c1ba6363986d4c775e7ba120a2b18a6b35c6373592eeaebddc092f404fd9c40dc5ed98689579f7e18f95bfeec36f34607,FQRP3B,2025-07-30 09:38:42
Refurbished 24-inch iMac Apple M3 Chip with 8-Core CPU and 10-Core GPU - Blue,M3,8-Core CPU,10-Core GPU,8GB,512GB,24-inch,Blue,1269.0,1599.0,330.0,20.64,Gigabit Ethernet,https://www.apple.com/uk/shop/product/FQRR3B/A/Refurbished-24-inch-iMac-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Blue?fnode=8b57f748264a8c5211f0c73dec43db1253c86137b6d8926f7c9694419b92148c1ba6363986d4c775e7ba120a2b18a6b35c6373592eeaebddc092f404fd9c40dc5ed98689579f7e18f95bfeec36f34607,FQRR3B,2025-07-30 09:38:43
Refurbished 24-inch iMac Apple M3 Chip with 8-Core CPU and 10-Core GPU - Pink,M3,8-Core CPU,10-Core GPU,8GB,512GB,24-inch,Pink,1269.0,1599.0,330.0,20.64,Gigabit Ethernet,https://www.apple.com/uk/shop/product/FQRU3B/A/Refurbished-24-inch-iMac-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Pink?fnode=8b57f748264a8c5211f0c73dec43db1253c86137b6d8926f7c9694419b92148c1ba6363986d4c775e7ba120a2b18a6b35c6373592eeaebddc092f404fd9c40dc5ed98689579f7e18f95bfeec36f34607,FQRU3B,2025-07-30 09:38:44
Refurbished 15-inch MacBook Air Apple M3 Chip with 8‑Core CPU and 10‑Core GPU - Space Grey,M3,8-Core CPU,10-Core GPU,24GB,512GB,15-inch,Space Grey,,,,,Wi-Fi,https://www.apple.com/uk/shop/product/G1BQ5B/A/Refurbished-15-inch-MacBook-Air-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Space-Grey?fnode=8b57f748264a8c5211f0c73dec43db1253c86137b6d8926f7c9694419b92148c1ba6363986d4c775e7ba120a2b18a6b35c6373592eeaebddc092f404fd9c40dc5ed98689579f7e18f95bfeec36f34607,G1BQ5B,2025-07-30 09:38:45
Refurbished 15-inch MacBook Air Apple M3 Chip with 8‑Core CPU and 10‑Core GPU - Silver,M3,8-Core CPU,10-Core GPU,24GB,512GB,15-inch,Silver,,,,,Wi-Fi,https://www.apple.com/uk/shop/product/G1BS5B/A/Refurbished-15-inch-MacBook-Air-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Silver?fnode=8b57f748264a8c5211f0c73dec43db1253c86137b6d8926f7c9694419b92148c1ba6363986d4c775e7ba120a2b18a6b35c6373592eeaebddc092f404fd9c40dc5ed98689579f7e18f95bfeec36f34607,G1BS5B,2025-07-30 09:38:46
Refurbished 15-inch MacBook Air Apple M3 Chip with 8‑Core CPU and 10‑Core GPU - Starlight,M3,8-Core CPU,10-Core GPU,16GB,1TB,15-inch,Starlight,,,,,Wi-Fi,https://www.apple.com/uk/shop/product/G1BU3B/A/Refurbished-15-inch-MacBook-Air-Apple-M3-Chip-with-8%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Starlight?fnode=8b57f748264a8c5211f0c73dec43db1253c86137b6d8926f7c9694419b92148c1ba6363986d4c775e7ba120a2b18a6b35c6373592eeaebddc092f404fd9c40dc5ed98689579f7e18f95bfeec36f34607,G1BU3B,2025-07-30 09:38:47
Refurbished 15-inch MacBook Air Apple M3 Chip with 8‑Core CPU and 10‑Core GPU - Starlight,M3,8-Core CPU,10-Core GPU,24GB,512GB,15-inch,Starlight,,,,,Wi-Fi,https://www.apple.com/uk/shop/product/G1BU5B/A/Refurbished-15-inch-MacBook-Air-Apple-M3-Chip-with-8%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Starlight?fnode=8b57f748264a8c5211f0c73dec43db1253c86137b6d8926f7c9694419b92148c1ba6363986d4c775e7ba120a2b18a6b35c6373592eeaebddc092f404fd9c40dc5ed98689579f7e18f95bfeec36f34607,G1BU5B,2025-07-30 09:38:48
Refurbished 15-inch MacBook Air Apple M3 Chip with 8‑Core CPU and 10‑Core GPU - Midnight,M3,8-Core CPU,10-Core GPU,16GB,1TB,15-inch,Midnight,,,,,Wi-Fi,https://www.apple.com/uk/shop/product/G1BW3B/A/Refurbished-15-inch-MacBook-Air-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Midnight?fnode=8b57f748264a8c5211f0c73dec43db1253c86137b6d8926f7c9694419b92148c1ba6363986d4c775e7ba120a2b18a6b35c6373592eeaebddc092f404fd9c40dc5ed98689579f7e18f95bfeec36f34607,G1BW3B,2025-07-30 09:38:49
Refurbished 15-inch MacBook Air Apple M3 Chip with 8‑Core CPU and 10‑Core GPU - Midnight,M3,8-Core CPU,10-Core GPU,24GB,512GB,15-inch,Midnight,,,,,Wi-Fi,https://www.apple.com/uk/shop/product/G1BW5B/A/Refurbished-15-inch-MacBook-Air-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Midnight?fnode=8b57f748264a8c5211f0c73dec43db1253c86137b6d8926f7c9694419b92148c1ba6363986d4c775e7ba120a2b18a6b35c6373592eeaebddc092f404fd9c40dc5ed98689579f7e18f95bfeec36f34607,G1BW5B,2025-07-30 09:38:50
Refurbished 15-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Silver,M4,10-Core CPU,10-Core GPU,24GB,512GB,15-inch,Silver,1359.0,1599.0,240.0,15.01,Wi-Fi,https://www.apple.com/uk/shop/product/FC6J4B/A/Refurbished-15-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Silver?fnode=8b57f748264a8c5211f0c73dec43db1253c86137b6d8926f7c9694419b92148c1ba6363986d4c775e7ba120a2b18a6b35c6373592eeaebddc092f404fd9c40dc5ed98689579f7e18f95bfeec36f34607,FC6J4B,2025-07-30 09:38:51
Refurbished 15-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Starlight,M4,10-Core CPU,10-Core GPU,24GB,512GB,15-inch,Starlight,1359.0,1599.0,240.0,15.01,Wi-Fi,https://www.apple.com/uk/shop/product/FC6K4B/A/Refurbished-15-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Starlight?fnode=8b57f748264a8c5211f0c73dec43db1253c86137b6d8926f7c9694419b92148c1ba6363986d4c775e7ba120a2b18a6b35c6373592eeaebddc092f404fd9c40dc5ed98689579f7e18f95bfeec36f34607,FC6K4B,2025-07-30 09:38:52
Refurbished 15-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Midnight,M4,10-Core CPU,10-Core GPU,24GB,512GB,15-inch,Midnight,1359.0,1599.0,240.0,15.01,Wi-Fi,https://www.apple.com/uk/shop/product/FC6L4B/A/Refurbished-15-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Midnight?fnode=8b57f748264a8c5211f0c73dec43db1253c86137b6d8926f7c9694419b92148c1ba6363986d4c775e7ba120a2b18a6b35c6373592eeaebddc092f404fd9c40dc5ed98689579f7e18f95bfeec36f34607,FC6L4B,2025-07-30 09:38:54
Refurbished 15-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Sky Blue,M4,10-Core CPU,10-Core GPU,24GB,512GB,15-inch,Blue,1359.0,1599.0,240.0,15.01,Wi-Fi,https://www.apple.com/uk/shop/product/FC7D4B/A/Refurbished-15-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Sky-Blue?fnode=8b57f748264a8c5211f0c73dec43db1253c86137b6d8926f7c9694419b92148c1ba6363986d4c775e7ba120a2b18a6b35c6373592eeaebddc092f404fd9c40dc5ed98689579f7e18f95bfeec36f34607,FC7D4B,2025-07-30 09:38:55
Refurbished Mac Studio Apple M1 Max Chip with 10‑Core CPU and 24‑Core GPU,M1 Max,10-Core CPU,24-Core GPU,32GB,512GB,,,1359.0,1889.0,530.0,28.06,10Gb Ethernet,https://www.apple.com/uk/shop/product/FJMV3B/A/refurbished-mac-studio-apple-m1-max-chip-with-10%E2%80%91core-cpu-and-24%E2%80%91core-gpu?fnode=8b57f748264a8c5211f0c73dec43db1253c86137b6d8926f7c9694419b92148c1ba6363986d4c775e7ba120a2b18a6b35c6373592eeaebddc092f404fd9c40dc5ed98689579f7e18f95bfeec36f34607,FJMV3B,2025-07-30 09:38:56
Refurbished 14-inch MacBook Pro Apple M3 Chip with 8‑Core CPU and 10‑Core GPU - Space Grey,M3,8-Core CPU,10-Core GPU,8GB,1TB,14-inch,Space Grey,1359.0,1599.0,240.0,15.01,Wi-Fi,https://www.apple.com/uk/shop/product/FTL83B/A/refurbished-14-inch-macbook-pro-apple-m3-chip-with-8%E2%80%91core-cpu-and-10%E2%80%91core-gpu-space-grey?fnode=8b57f748264a8c5211f0c73dec43db1253c86137b6d8926f7c9694419b92148c1ba6363986d4c775e7ba120a2b18a6b35c6373592eeaebddc092f404fd9c40dc5ed98689579f7e18f95bfeec36f34607,FTL83B,2025-07-30 09:38:57
Refurbished 14-inch MacBook Pro Apple M4 Chip with 10‑Core CPU and 10‑Core GPU - Space Black,M4,10-Core CPU,10-Core GPU,16GB,512GB,14-inch,Space Black,1359.0,1599.0,240.0,15.01,Wi-Fi,https://www.apple.com/uk/shop/product/FW2U3B/A/refurbished-14-inch-macbook-pro-apple-m4-chip-with-10%E2%80%91core-cpu-and-10%E2%80%91core-gpu-space-black?fnode=8b57f748264a8c5211f0c73dec43db1253c86137b6d8926f7c9694419b92148c1ba6363986d4c775e7ba120a2b18a6b35c6373592eeaebddc092f404fd9c40dc5ed98689579f7e18f95bfeec36f34607,FW2U3B,2025-07-30 09:38:58
Refurbished 14-inch MacBook Pro Apple M4 Chip with 10‑Core CPU and 10‑Core GPU - Silver,M4,10-Core CPU,10-Core GPU,16GB,512GB,14-inch,Silver,1359.0,1599.0,240.0,15.01,Wi-Fi,https://www.apple.com/uk/shop/product/FW2W3B/A/refurbished-14-inch-macbook-pro-apple-m4-chip-with-10%E2%80%91core-cpu-and-10%E2%80%91core-gpu-silver?fnode=8b57f748264a8c5211f0c73dec43db1253c86137b6d8926f7c9694419b92148c1ba6363986d4c775e7ba120a2b18a6b35c6373592eeaebddc092f404fd9c40dc5ed98689579f7e18f95bfeec36f34607,FW2W3B,2025-07-30 09:38:59
Refurbished 15-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Starlight,M4,10-Core CPU,10-Core GPU,16GB,1TB,15-inch,Starlight,,,,,Wi-Fi,https://www.apple.com/uk/shop/product/G1DF0B/A/Refurbished-15-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Starlight?fnode=8b57f748264a8c5211f0c73dec43db1253c86137b6d8926f7c9694419b92148c1ba6363986d4c775e7ba120a2b18a6b35c6373592eeaebddc092f404fd9c40dc5ed98689579f7e18f95bfeec36f34607,G1DF0B,2025-07-30 09:39:00
Refurbished 15-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Midnight,M4,10-Core CPU,10-Core GPU,16GB,1TB,15-inch,Midnight,,,,,Wi-Fi,https://www.apple.com/uk/shop/product/G1DH0B/A/Refurbished-15-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Midnight?fnode=8b57f748264a8c5211f0c73dec43db1253c86137b6d8926f7c9694419b92148c1ba6363986d4c775e7ba120a2b18a6b35c6373592eeaebddc092f404fd9c40dc5ed98689579f7e18f95bfeec36f34607,G1DH0B,2025-07-30 09:39:02
Refurbished 13-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Silver,M4,10-Core CPU,10-Core GPU,24GB,1TB,13-inch,Silver,,,,,Wi-Fi,https://www.apple.com/uk/shop/product/G1GS0B/A/Refurbished-13-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Silver?fnode=8b57f748264a8c5211f0c73dec43db1253c86137b6d8926f7c9694419b92148c1ba6363986d4c775e7ba120a2b18a6b35c6373592eeaebddc092f404fd9c40dc5ed98689579f7e18f95bfeec36f34607,G1GS0B,2025-07-30 09:39:03
