name,chip,cpu_cores,gpu_cores,memory,storage,display_size,color,current_price,original_price,savings,discount_percentage,connectivity,url,model_sku,scraped_at
"Refurbished Mac mini Apple M4 Chip with 10-Core CPU and 10-Core GPU, Gigabit Ethernet",M4,10-Core CPU,10-Core GPU,16GB,256GB,,,509.0,599.0,90.0,15.03,Gigabit Ethernet,https://www.apple.com/uk/shop/product/FU9D3B/A/Refurbished-Mac-mini-Apple-M4-Chip-with-10-Core-CPU-and-10-Core-GPU-Gigabit-Ethernet-?fnode=511f7fead31567dadcda1018efa3a3165aca678aedb1f1fc36e9b05000ca263ce65ab04f5cd34061f2cbdfb2cc2f22ceb0b88561ef68db312610a214d3b1c013279bfc91b790a4f072391a15dd84cfd2,FU9D3B,2025-07-31 10:06:13
"Refurbished Mac mini Apple M4 Chip with 10-Core CPU and 10-Core GPU, Gigabit Ethernet",M4,10-Core CPU,10-Core GPU,16GB,512GB,,,679.0,799.0,120.0,15.02,Gigabit Ethernet,https://www.apple.com/uk/shop/product/FU9E3B/A/Refurbished-Mac-mini-Apple-M4-Chip-with-10-Core-CPU-and-10-Core-GPU-Gigabit-Ethernet-?fnode=511f7fead31567dadcda1018efa3a3165aca678aedb1f1fc36e9b05000ca263ce65ab04f5cd34061f2cbdfb2cc2f22ceb0b88561ef68db312610a214d3b1c013279bfc91b790a4f072391a15dd84cfd2,FU9E3B,2025-07-31 10:06:13
Refurbished 13-inch MacBook Air Apple M4 chip with 10‑Core CPU and 8‑Core GPU - Sky Blue,M4,10-Core CPU,8-Core GPU,16GB,256GB,13-inch,Blue,849.0,999.0,150.0,15.02,Wi-Fi,https://www.apple.com/uk/shop/product/FC6T4B/A/Refurbished-13-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-8%E2%80%91Core-GPU-Sky-Blue?fnode=511f7fead31567dadcda1018efa3a3165aca678aedb1f1fc36e9b05000ca263ce65ab04f5cd34061f2cbdfb2cc2f22ceb0b88561ef68db312610a214d3b1c013279bfc91b790a4f072391a15dd84cfd2,FC6T4B,2025-07-31 10:06:13
"Refurbished Mac mini Apple M4 Chip with 10-Core CPU and 10-Core GPU, Gigabit Ethernet",M4,10-Core CPU,10-Core GPU,24GB,512GB,,,849.0,999.0,150.0,15.02,Gigabit Ethernet,https://www.apple.com/uk/shop/product/FCYT4B/A/Refurbished-Mac-mini-Apple-M4-Chip-with-10-Core-CPU-and-10-Core-GPU-Gigabit-Ethernet-?fnode=511f7fead31567dadcda1018efa3a3165aca678aedb1f1fc36e9b05000ca263ce65ab04f5cd34061f2cbdfb2cc2f22ceb0b88561ef68db312610a214d3b1c013279bfc91b790a4f072391a15dd84cfd2,FCYT4B,2025-07-31 10:06:13
Refurbished 13-inch MacBook Air Apple M4 chip with 10‑Core CPU and 8‑Core GPU - Silver,M4,10-Core CPU,8-Core GPU,16GB,256GB,13-inch,Silver,849.0,999.0,150.0,15.02,Wi-Fi,https://www.apple.com/uk/shop/product/FW0W3B/A/Refurbished-13-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-8%E2%80%91Core-GPU-Silver?fnode=511f7fead31567dadcda1018efa3a3165aca678aedb1f1fc36e9b05000ca263ce65ab04f5cd34061f2cbdfb2cc2f22ceb0b88561ef68db312610a214d3b1c013279bfc91b790a4f072391a15dd84cfd2,FW0W3B,2025-07-31 10:06:13
Refurbished 13-inch MacBook Air Apple M4 chip with 10‑Core CPU and 8‑Core GPU - Midnight,M4,10-Core CPU,8-Core GPU,16GB,256GB,13-inch,Midnight,849.0,999.0,150.0,15.02,Wi-Fi,https://www.apple.com/uk/shop/product/FW123B/A/Refurbished-13-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-8%E2%80%91Core-GPU-Midnight?fnode=511f7fead31567dadcda1018efa3a3165aca678aedb1f1fc36e9b05000ca263ce65ab04f5cd34061f2cbdfb2cc2f22ceb0b88561ef68db312610a214d3b1c013279bfc91b790a4f072391a15dd84cfd2,FW123B,2025-07-31 10:06:13
"Refurbished Mac mini Apple M4 Chip with 10-Core CPU and 10-Core GPU, Gigabit Ethernet",M4,10-Core CPU,10-Core GPU,16GB,1TB,,,849.0,,,,Gigabit Ethernet,https://www.apple.com/uk/shop/product/G1CF7B/A/Refurbished-Mac-mini-Apple-M4-Chip-with-10-Core-CPU-and-10-Core-GPU-Gigabit-Ethernet-?fnode=511f7fead31567dadcda1018efa3a3165aca678aedb1f1fc36e9b05000ca263ce65ab04f5cd34061f2cbdfb2cc2f22ceb0b88561ef68db312610a214d3b1c013279bfc91b790a4f072391a15dd84cfd2,G1CF7B,2025-07-31 10:06:13
"Refurbished Mac mini Apple M4 Chip with 10-Core CPU and 10-Core GPU, Gigabit Ethernet",M4,10-Core CPU,10-Core GPU,32GB,256GB,,,849.0,,,,Gigabit Ethernet,https://www.apple.com/uk/shop/product/G1CFAB/A/Refurbished-Mac-mini-Apple-M4-Chip-with-10-Core-CPU-and-10-Core-GPU-Gigabit-Ethernet-?fnode=511f7fead31567dadcda1018efa3a3165aca678aedb1f1fc36e9b05000ca263ce65ab04f5cd34061f2cbdfb2cc2f22ceb0b88561ef68db312610a214d3b1c013279bfc91b790a4f072391a15dd84cfd2,G1CFAB,2025-07-31 10:06:13
Refurbished 24-inch iMac Apple M3 Chip with 8-Core CPU and 8-Core GPU - Pink,M3,8-Core CPU,8-Core GPU,8GB,256GB,24-inch,Pink,929.0,1199.0,270.0,22.52,Wi-Fi,https://www.apple.com/uk/shop/product/FQRD3B/A/Refurbished-24-inch-iMac-Apple-M3-Chip-with-8-Core-CPU-and-8-Core-GPU-Pink?fnode=511f7fead31567dadcda1018efa3a3165aca678aedb1f1fc36e9b05000ca263ce65ab04f5cd34061f2cbdfb2cc2f22ceb0b88561ef68db312610a214d3b1c013279bfc91b790a4f072391a15dd84cfd2,FQRD3B,2025-07-31 10:06:13
Refurbished 24-inch iMac Apple M3 Chip with 8-Core CPU and 8-Core GPU - Blue,M3,8-Core CPU,8-Core GPU,8GB,256GB,24-inch,Blue,929.0,1199.0,270.0,22.52,Wi-Fi,https://www.apple.com/uk/shop/product/FQRC3B/A/Refurbished-24-inch-iMac-Apple-M3-Chip-with-8-Core-CPU-and-8-Core-GPU-Blue?fnode=511f7fead31567dadcda1018efa3a3165aca678aedb1f1fc36e9b05000ca263ce65ab04f5cd34061f2cbdfb2cc2f22ceb0b88561ef68db312610a214d3b1c013279bfc91b790a4f072391a15dd84cfd2,FQRC3B,2025-07-31 10:06:13
Refurbished 15-inch MacBook Air Apple M3 Chip with 8‑Core CPU and 10‑Core GPU - Space Grey,M3,8-Core CPU,10-Core GPU,16GB,256GB,15-inch,Space Grey,929.0,,,,Wi-Fi,https://www.apple.com/uk/shop/product/G1BP0B/A/Refurbished-15-inch-MacBook-Air-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Space-Grey?fnode=511f7fead31567dadcda1018efa3a3165aca678aedb1f1fc36e9b05000ca263ce65ab04f5cd34061f2cbdfb2cc2f22ceb0b88561ef68db312610a214d3b1c013279bfc91b790a4f072391a15dd84cfd2,G1BP0B,2025-07-31 10:06:13
Refurbished 15-inch MacBook Air Apple M3 Chip with 8‑Core CPU and 10‑Core GPU - Silver,M3,8-Core CPU,10-Core GPU,16GB,256GB,15-inch,Silver,929.0,,,,Wi-Fi,https://www.apple.com/uk/shop/product/G1BR0B/A/Refurbished-15-inch-MacBook-Air-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Silver?fnode=511f7fead31567dadcda1018efa3a3165aca678aedb1f1fc36e9b05000ca263ce65ab04f5cd34061f2cbdfb2cc2f22ceb0b88561ef68db312610a214d3b1c013279bfc91b790a4f072391a15dd84cfd2,G1BR0B,2025-07-31 10:06:13
Refurbished 15-inch MacBook Air Apple M3 Chip with 8‑Core CPU and 10‑Core GPU - Starlight,M3,8-Core CPU,10-Core GPU,16GB,256GB,15-inch,Starlight,929.0,,,,Wi-Fi,https://www.apple.com/uk/shop/product/G1BT0B/A/Refurbished-15-inch-MacBook-Air-Apple-M3-Chip-with-8%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Starlight?fnode=511f7fead31567dadcda1018efa3a3165aca678aedb1f1fc36e9b05000ca263ce65ab04f5cd34061f2cbdfb2cc2f22ceb0b88561ef68db312610a214d3b1c013279bfc91b790a4f072391a15dd84cfd2,G1BT0B,2025-07-31 10:06:13
Refurbished Mac mini Apple M2 Pro Chip with 10‑Core CPU and 16‑Core GPU,M2 Pro,10-Core CPU,16-Core GPU,16GB,512GB,,,999.0,1299.0,300.0,23.09,Gigabit Ethernet,https://www.apple.com/uk/shop/product/FNH73B/A/refurbished-mac-mini-apple-m2-pro-chip-with-10%E2%80%91core-cpu-and-16%E2%80%91core-gpu?fnode=511f7fead31567dadcda1018efa3a3165aca678aedb1f1fc36e9b05000ca263ce65ab04f5cd34061f2cbdfb2cc2f22ceb0b88561ef68db312610a214d3b1c013279bfc91b790a4f072391a15dd84cfd2,FNH73B,2025-07-31 10:06:13
"Refurbished 24-inch iMac Apple M1 Chip with 8‑Core CPU and 8‑Core GPU, Gigabit Ethernet - Orange",M1,8-Core CPU,8-Core GPU,8GB,256GB,24-inch,Orange,1009.0,1549.0,540.0,34.86,Gigabit Ethernet,https://www.apple.com/uk/shop/product/FGPR3B/A/Refurbished-24-inch-iMac-Apple-M1-Chip-with-8%E2%80%91Core-CPU-and-8%E2%80%91Core-GPU-Gigabit-Ethernet-Silver?fnode=511f7fead31567dadcda1018efa3a3165aca678aedb1f1fc36e9b05000ca263ce65ab04f5cd34061f2cbdfb2cc2f22ceb0b88561ef68db312610a214d3b1c013279bfc91b790a4f072391a15dd84cfd2,FGPR3B,2025-07-31 10:06:13
Refurbished 13-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Sky Blue,M4,10-Core CPU,10-Core GPU,16GB,512GB,13-inch,Blue,1019.0,1199.0,180.0,15.01,Wi-Fi,https://www.apple.com/uk/shop/product/FC6U4B/A/Refurbished-13-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Sky-Blue?fnode=511f7fead31567dadcda1018efa3a3165aca678aedb1f1fc36e9b05000ca263ce65ab04f5cd34061f2cbdfb2cc2f22ceb0b88561ef68db312610a214d3b1c013279bfc91b790a4f072391a15dd84cfd2,FC6U4B,2025-07-31 10:06:13
Refurbished 15-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Sky Blue,M4,10-Core CPU,10-Core GPU,16GB,256GB,15-inch,Blue,1019.0,1199.0,180.0,15.01,Wi-Fi,https://www.apple.com/uk/shop/product/FC7A4B/A/Refurbished-15-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Sky-Blue?fnode=511f7fead31567dadcda1018efa3a3165aca678aedb1f1fc36e9b05000ca263ce65ab04f5cd34061f2cbdfb2cc2f22ceb0b88561ef68db312610a214d3b1c013279bfc91b790a4f072391a15dd84cfd2,FC7A4B,2025-07-31 10:06:13
Refurbished 13-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Silver,M4,10-Core CPU,10-Core GPU,16GB,512GB,13-inch,Silver,1019.0,1199.0,180.0,15.01,Wi-Fi,https://www.apple.com/uk/shop/product/FW0X3B/A/Refurbished-13-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Silver?fnode=511f7fead31567dadcda1018efa3a3165aca678aedb1f1fc36e9b05000ca263ce65ab04f5cd34061f2cbdfb2cc2f22ceb0b88561ef68db312610a214d3b1c013279bfc91b790a4f072391a15dd84cfd2,FW0X3B,2025-07-31 10:06:13
Refurbished 13-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Starlight,M4,10-Core CPU,10-Core GPU,16GB,512GB,13-inch,Starlight,1019.0,1199.0,180.0,15.01,Wi-Fi,https://www.apple.com/uk/shop/product/FW103B/A/Refurbished-13-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Starlight?fnode=511f7fead31567dadcda1018efa3a3165aca678aedb1f1fc36e9b05000ca263ce65ab04f5cd34061f2cbdfb2cc2f22ceb0b88561ef68db312610a214d3b1c013279bfc91b790a4f072391a15dd84cfd2,FW103B,2025-07-31 10:06:13
Refurbished 13-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Midnight,M4,10-Core CPU,10-Core GPU,16GB,512GB,13-inch,Midnight,1019.0,1199.0,180.0,15.01,Wi-Fi,https://www.apple.com/uk/shop/product/FW133B/A/Refurbished-13-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Midnight?fnode=511f7fead31567dadcda1018efa3a3165aca678aedb1f1fc36e9b05000ca263ce65ab04f5cd34061f2cbdfb2cc2f22ceb0b88561ef68db312610a214d3b1c013279bfc91b790a4f072391a15dd84cfd2,FW133B,2025-07-31 10:06:13
Refurbished 15-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Silver,M4,10-Core CPU,10-Core GPU,16GB,256GB,15-inch,Silver,1019.0,1199.0,180.0,15.01,Wi-Fi,https://www.apple.com/uk/shop/product/FW1G3B/A/Refurbished-15-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Silver?fnode=511f7fead31567dadcda1018efa3a3165aca678aedb1f1fc36e9b05000ca263ce65ab04f5cd34061f2cbdfb2cc2f22ceb0b88561ef68db312610a214d3b1c013279bfc91b790a4f072391a15dd84cfd2,FW1G3B,2025-07-31 10:06:13
Refurbished 15-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Starlight,M4,10-Core CPU,10-Core GPU,16GB,256GB,15-inch,Starlight,1019.0,1199.0,180.0,15.01,Wi-Fi,https://www.apple.com/uk/shop/product/FW1J3B/A/Refurbished-15-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Starlight?fnode=511f7fead31567dadcda1018efa3a3165aca678aedb1f1fc36e9b05000ca263ce65ab04f5cd34061f2cbdfb2cc2f22ceb0b88561ef68db312610a214d3b1c013279bfc91b790a4f072391a15dd84cfd2,FW1J3B,2025-07-31 10:06:13
Refurbished 15-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Midnight,M4,10-Core CPU,10-Core GPU,16GB,256GB,15-inch,Midnight,1019.0,1199.0,180.0,15.01,Wi-Fi,https://www.apple.com/uk/shop/product/FW1L3B/A/Refurbished-15-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Midnight?fnode=511f7fead31567dadcda1018efa3a3165aca678aedb1f1fc36e9b05000ca263ce65ab04f5cd34061f2cbdfb2cc2f22ceb0b88561ef68db312610a214d3b1c013279bfc91b790a4f072391a15dd84cfd2,FW1L3B,2025-07-31 10:06:13
"Refurbished Mac mini Apple M4 Chip with 10-Core CPU and 10-Core GPU, Gigabit Ethernet",M4,10-Core CPU,10-Core GPU,32GB,512GB,,,1019.0,,,,Gigabit Ethernet,https://www.apple.com/uk/shop/product/G1CF2B/A/Refurbished-Mac-mini-Apple-M4-Chip-with-10-Core-CPU-and-10-Core-GPU-Gigabit-Ethernet-?fnode=511f7fead31567dadcda1018efa3a3165aca678aedb1f1fc36e9b05000ca263ce65ab04f5cd34061f2cbdfb2cc2f22ceb0b88561ef68db312610a214d3b1c013279bfc91b790a4f072391a15dd84cfd2,G1CF2B,2025-07-31 10:06:13
"Refurbished Mac mini Apple M4 Chip with 10-Core CPU and 10-Core GPU, Gigabit Ethernet",M4,10-Core CPU,10-Core GPU,24GB,1TB,,,1019.0,,,,Gigabit Ethernet,https://www.apple.com/uk/shop/product/G1CG1B/A/Refurbished-Mac-mini-Apple-M4-Chip-with-10-Core-CPU-and-10-Core-GPU-Gigabit-Ethernet-?fnode=511f7fead31567dadcda1018efa3a3165aca678aedb1f1fc36e9b05000ca263ce65ab04f5cd34061f2cbdfb2cc2f22ceb0b88561ef68db312610a214d3b1c013279bfc91b790a4f072391a15dd84cfd2,G1CG1B,2025-07-31 10:06:13
Refurbished 13-inch MacBook Air Apple M2 Chip with 8‑Core CPU and 10‑Core GPU - Midnight,M2,8-Core CPU,10-Core GPU,16GB,1TB,13-inch,Midnight,1049.0,,,,Wi-Fi,https://www.apple.com/uk/shop/product/G1613B/A/refurbished-13-inch-macbook-air-apple-m2-chip-with-8%E2%80%91core-cpu-and-10%E2%80%91core-gpu-midnight?fnode=511f7fead31567dadcda1018efa3a3165aca678aedb1f1fc36e9b05000ca263ce65ab04f5cd34061f2cbdfb2cc2f22ceb0b88561ef68db312610a214d3b1c013279bfc91b790a4f072391a15dd84cfd2,G1613B,2025-07-31 10:06:13
Refurbished 24-inch iMac Apple M3 Chip with 8-Core CPU and 8-Core GPU - Silver,M3,8-Core CPU,8-Core GPU,16GB,256GB,24-inch,Silver,1059.0,,,,Wi-Fi,https://www.apple.com/uk/shop/product/G1952B/A/Refurbished-24-inch-iMac-Apple-M3-Chip-with-8-Core-CPU-and-8-Core-GPU-Silver?fnode=511f7fead31567dadcda1018efa3a3165aca678aedb1f1fc36e9b05000ca263ce65ab04f5cd34061f2cbdfb2cc2f22ceb0b88561ef68db312610a214d3b1c013279bfc91b790a4f072391a15dd84cfd2,G1952B,2025-07-31 10:06:13
Refurbished 24-inch iMac Apple M3 Chip with 8-Core CPU and 10-Core GPU - Yellow,M3,8-Core CPU,10-Core GPU,8GB,256GB,24-inch,Yellow,1099.0,1399.0,300.0,21.44,Gigabit Ethernet,https://www.apple.com/uk/shop/product/FQRL3B/A/Refurbished-24-inch-iMac-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Yellow?fnode=511f7fead31567dadcda1018efa3a3165aca678aedb1f1fc36e9b05000ca263ce65ab04f5cd34061f2cbdfb2cc2f22ceb0b88561ef68db312610a214d3b1c013279bfc91b790a4f072391a15dd84cfd2,FQRL3B,2025-07-31 10:06:13
Refurbished 24-inch iMac Apple M3 Chip with 8-Core CPU and 10-Core GPU - Green,M3,8-Core CPU,10-Core GPU,8GB,256GB,24-inch,Green,1099.0,1399.0,300.0,21.44,Gigabit Ethernet,https://www.apple.com/uk/shop/product/FQRN3B/A/Refurbished-24-inch-iMac-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Green?fnode=511f7fead31567dadcda1018efa3a3165aca678aedb1f1fc36e9b05000ca263ce65ab04f5cd34061f2cbdfb2cc2f22ceb0b88561ef68db312610a214d3b1c013279bfc91b790a4f072391a15dd84cfd2,FQRN3B,2025-07-31 10:06:13
Refurbished 24-inch iMac Apple M3 Chip with 8-Core CPU and 10-Core GPU - Blue,M3,8-Core CPU,10-Core GPU,8GB,256GB,24-inch,Blue,1099.0,1399.0,300.0,21.44,Gigabit Ethernet,https://www.apple.com/uk/shop/product/FQRQ3B/A/Refurbished-24-inch-iMac-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Blue?fnode=511f7fead31567dadcda1018efa3a3165aca678aedb1f1fc36e9b05000ca263ce65ab04f5cd34061f2cbdfb2cc2f22ceb0b88561ef68db312610a214d3b1c013279bfc91b790a4f072391a15dd84cfd2,FQRQ3B,2025-07-31 10:06:13
Refurbished 24-inch iMac Apple M3 Chip with 8-Core CPU and 10-Core GPU - Pink,M3,8-Core CPU,10-Core GPU,8GB,256GB,24-inch,Pink,1099.0,1399.0,300.0,21.44,Gigabit Ethernet,https://www.apple.com/uk/shop/product/FQRT3B/A/Refurbished-24-inch-iMac-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Pink?fnode=511f7fead31567dadcda1018efa3a3165aca678aedb1f1fc36e9b05000ca263ce65ab04f5cd34061f2cbdfb2cc2f22ceb0b88561ef68db312610a214d3b1c013279bfc91b790a4f072391a15dd84cfd2,FQRT3B,2025-07-31 10:06:13
Refurbished 24-inch iMac Apple M3 Chip with 8-Core CPU and 10-Core GPU - Purple,M3,8-Core CPU,10-Core GPU,8GB,256GB,24-inch,Purple,1099.0,1399.0,300.0,21.44,Gigabit Ethernet,https://www.apple.com/uk/shop/product/FQRV3B/A/Refurbished-24-inch-iMac-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Purple?fnode=511f7fead31567dadcda1018efa3a3165aca678aedb1f1fc36e9b05000ca263ce65ab04f5cd34061f2cbdfb2cc2f22ceb0b88561ef68db312610a214d3b1c013279bfc91b790a4f072391a15dd84cfd2,FQRV3B,2025-07-31 10:06:13
Refurbished 24-inch iMac Apple M3 Chip with 8-Core CPU and 10-Core GPU - Orange,M3,8-Core CPU,10-Core GPU,8GB,256GB,24-inch,Orange,1099.0,1399.0,300.0,21.44,Gigabit Ethernet,https://www.apple.com/uk/shop/product/FQRX3B/A/Refurbished-24-inch-iMac-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Orange?fnode=511f7fead31567dadcda1018efa3a3165aca678aedb1f1fc36e9b05000ca263ce65ab04f5cd34061f2cbdfb2cc2f22ceb0b88561ef68db312610a214d3b1c013279bfc91b790a4f072391a15dd84cfd2,FQRX3B,2025-07-31 10:06:13
Refurbished 24-inch iMac Apple M4 Chip with 8-Core CPU and 8-Core GPU – Silver,M4,8-Core CPU,8-Core GPU,16GB,256GB,24-inch,Silver,1099.0,1299.0,200.0,15.4,Wi-Fi,https://www.apple.com/uk/shop/product/FWUC3B/A/Refurbished-24-inch-iMac-Apple-M4-Chip-with-8-Core-CPU-and-8-Core-GPU-Silver?fnode=511f7fead31567dadcda1018efa3a3165aca678aedb1f1fc36e9b05000ca263ce65ab04f5cd34061f2cbdfb2cc2f22ceb0b88561ef68db312610a214d3b1c013279bfc91b790a4f072391a15dd84cfd2,FWUC3B,2025-07-31 10:06:13
Refurbished 24-inch iMac Apple M4 Chip with 8-Core CPU and 8-Core GPU – Green,M4,8-Core CPU,8-Core GPU,16GB,256GB,24-inch,Green,1099.0,1299.0,200.0,15.4,Wi-Fi,https://www.apple.com/uk/shop/product/FWUE3B/A/Refurbished-24-inch-iMac-Apple-M4-Chip-with-8-Core-CPU-and-8-Core-GPU-Green?fnode=511f7fead31567dadcda1018efa3a3165aca678aedb1f1fc36e9b05000ca263ce65ab04f5cd34061f2cbdfb2cc2f22ceb0b88561ef68db312610a214d3b1c013279bfc91b790a4f072391a15dd84cfd2,FWUE3B,2025-07-31 10:06:13
Refurbished 24-inch iMac Apple M4 Chip with 8-Core CPU and 8-Core GPU – Pink,M4,8-Core CPU,8-Core GPU,16GB,256GB,24-inch,Pink,1099.0,1299.0,200.0,15.4,Wi-Fi,https://www.apple.com/uk/shop/product/FWUG3B/A/Refurbished-24-inch-iMac-Apple-M4-Chip-with-8-Core-CPU-and-8-Core-GPU-Pink?fnode=511f7fead31567dadcda1018efa3a3165aca678aedb1f1fc36e9b05000ca263ce65ab04f5cd34061f2cbdfb2cc2f22ceb0b88561ef68db312610a214d3b1c013279bfc91b790a4f072391a15dd84cfd2,FWUG3B,2025-07-31 10:06:13
Refurbished 24-inch iMac Apple M4 Chip with 8-Core CPU and 8-Core GPU – Purple,M4,8-Core CPU,8-Core GPU,16GB,256GB,24-inch,Purple,1099.0,1299.0,200.0,15.4,Wi-Fi,https://www.apple.com/uk/shop/product/FWUH3B/A/Refurbished-24-inch-iMac-Apple-M4-Chip-with-8-Core-CPU-and-8-Core-GPU-Purple?fnode=511f7fead31567dadcda1018efa3a3165aca678aedb1f1fc36e9b05000ca263ce65ab04f5cd34061f2cbdfb2cc2f22ceb0b88561ef68db312610a214d3b1c013279bfc91b790a4f072391a15dd84cfd2,FWUH3B,2025-07-31 10:06:13
Refurbished 15-inch MacBook Air Apple M3 Chip with 8‑Core CPU and 10‑Core GPU - Midnight,M3,8-Core CPU,10-Core GPU,16GB,512GB,15-inch,Midnight,1099.0,,,,Wi-Fi,https://www.apple.com/uk/shop/product/G1BW2B/A/Refurbished-15-inch-MacBook-Air-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Midnight?fnode=511f7fead31567dadcda1018efa3a3165aca678aedb1f1fc36e9b05000ca263ce65ab04f5cd34061f2cbdfb2cc2f22ceb0b88561ef68db312610a214d3b1c013279bfc91b790a4f072391a15dd84cfd2,G1BW2B,2025-07-31 10:06:13
"Refurbished 24-inch iMac Apple M1 Chip with 8‑Core CPU and 8‑Core GPU, Gigabit Ethernet - Yellow",M1,8-Core CPU,8-Core GPU,8GB,512GB,24-inch,Yellow,1179.0,1749.0,570.0,32.59,Gigabit Ethernet,https://www.apple.com/uk/shop/product/FGPG3B/A/Refurbished-24-inch-iMac-Apple-M1-Chip-with-8%E2%80%91Core-CPU-and-8%E2%80%91Core-GPU-Gigabit-Ethernet-Silver?fnode=511f7fead31567dadcda1018efa3a3165aca678aedb1f1fc36e9b05000ca263ce65ab04f5cd34061f2cbdfb2cc2f22ceb0b88561ef68db312610a214d3b1c013279bfc91b790a4f072391a15dd84cfd2,FGPG3B,2025-07-31 10:06:13
"Refurbished 24-inch iMac Apple M1 Chip with 8‑Core CPU and 8‑Core GPU, Gigabit Ethernet - Green",M1,8-Core CPU,8-Core GPU,8GB,512GB,24-inch,Green,1179.0,1749.0,570.0,32.59,Gigabit Ethernet,https://www.apple.com/uk/shop/product/FGPJ3B/A/Refurbished-24-inch-iMac-Apple-M1-Chip-with-8%E2%80%91Core-CPU-and-8%E2%80%91Core-GPU-Gigabit-Ethernet-Silver?fnode=511f7fead31567dadcda1018efa3a3165aca678aedb1f1fc36e9b05000ca263ce65ab04f5cd34061f2cbdfb2cc2f22ceb0b88561ef68db312610a214d3b1c013279bfc91b790a4f072391a15dd84cfd2,FGPJ3B,2025-07-31 10:06:13
Refurbished 13-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Silver,M4,10-Core CPU,10-Core GPU,24GB,512GB,13-inch,Silver,1189.0,1399.0,210.0,15.01,Wi-Fi,https://www.apple.com/uk/shop/product/FC654B/A/Refurbished-13-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Silver?fnode=511f7fead31567dadcda1018efa3a3165aca678aedb1f1fc36e9b05000ca263ce65ab04f5cd34061f2cbdfb2cc2f22ceb0b88561ef68db312610a214d3b1c013279bfc91b790a4f072391a15dd84cfd2,FC654B,2025-07-31 10:06:13
Refurbished 13-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Starlight,M4,10-Core CPU,10-Core GPU,24GB,512GB,13-inch,Starlight,1189.0,1399.0,210.0,15.01,Wi-Fi,https://www.apple.com/uk/shop/product/FC6A4B/A/Refurbished-13-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Starlight?fnode=511f7fead31567dadcda1018efa3a3165aca678aedb1f1fc36e9b05000ca263ce65ab04f5cd34061f2cbdfb2cc2f22ceb0b88561ef68db312610a214d3b1c013279bfc91b790a4f072391a15dd84cfd2,FC6A4B,2025-07-31 10:06:13
