Title,Condition,Price,Change,URL,Machine,Model,Year,CPU,CPU Cores,HD (GB),RAM (GB),GPU,Colour,Grade,Seller,Warning,Timestamp,Timestamp Day,Timestamp Day.1,Variant ID
Refurbished 15-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Sky Blue,Refurbished,1359.0,0,https://www.apple.com/uk/shop/product/FC7D4B/A/Refurbished-15-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Sky-Blue?fnode=f7e8266d7f8d06a0352bf453567398f059d38b058617ea4fe9dc3ea5306bb32594f202710691130aa4274d64a55e0ec91161da2d79153774191875abebe77738525b83b6ef3a4f901583fb7640287c07,MacBook Air 15-inch,M4,2024.0,M4,10,512,24.0,10,Blue,Excellent,Apple,,2025-08-06 11:52:31,2025-08-06,2025-08-06,
Refurbished Mac Studio Apple M1 Max Chip with 10‑Core CPU and 24‑Core GPU,Refurbished,1359.0,0,https://www.apple.com/uk/shop/product/FJMV3B/A/refurbished-mac-studio-apple-m1-max-chip-with-10%E2%80%91core-cpu-and-24%E2%80%91core-gpu?fnode=f7e8266d7f8d06a0352bf453567398f059d38b058617ea4fe9dc3ea5306bb32594f202710691130aa4274d64a55e0ec91161da2d79153774191875abebe77738525b83b6ef3a4f901583fb7640287c07,Mac Studio,M1 Max,2021.0,M1 Max,10,512,32.0,24,,Excellent,Apple,,2025-08-06 11:52:31,2025-08-06,2025-08-06,
Refurbished 14-inch MacBook Pro Apple M4 Chip with 10‑Core CPU and 10‑Core GPU - Space Black,Refurbished,1359.0,0,https://www.apple.com/uk/shop/product/FW2U3B/A/refurbished-14-inch-macbook-pro-apple-m4-chip-with-10%E2%80%91core-cpu-and-10%E2%80%91core-gpu-space-black?fnode=f7e8266d7f8d06a0352bf453567398f059d38b058617ea4fe9dc3ea5306bb32594f202710691130aa4274d64a55e0ec91161da2d79153774191875abebe77738525b83b6ef3a4f901583fb7640287c07,MacBook Pro 14-inch,M4,2024.0,M4,10,512,16.0,10,Space Black,Excellent,Apple,,2025-08-06 11:52:31,2025-08-06,2025-08-06,
Refurbished 14-inch MacBook Pro Apple M4 Chip with 10‑Core CPU and 10‑Core GPU - Silver,Refurbished,1359.0,0,https://www.apple.com/uk/shop/product/FW2W3B/A/refurbished-14-inch-macbook-pro-apple-m4-chip-with-10%E2%80%91core-cpu-and-10%E2%80%91core-gpu-silver?fnode=f7e8266d7f8d06a0352bf453567398f059d38b058617ea4fe9dc3ea5306bb32594f202710691130aa4274d64a55e0ec91161da2d79153774191875abebe77738525b83b6ef3a4f901583fb7640287c07,MacBook Pro 14-inch,M4,2024.0,M4,10,512,16.0,10,Silver,Excellent,Apple,,2025-08-06 11:52:31,2025-08-06,2025-08-06,
Refurbished 15-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Starlight,Refurbished,1359.0,0,https://www.apple.com/uk/shop/product/G1DF0B/A/Refurbished-15-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Starlight?fnode=f7e8266d7f8d06a0352bf453567398f059d38b058617ea4fe9dc3ea5306bb32594f202710691130aa4274d64a55e0ec91161da2d79153774191875abebe77738525b83b6ef3a4f901583fb7640287c07,MacBook Air 15-inch,M4,2024.0,M4,10,1TB,16.0,10,Starlight,Excellent,Apple,,2025-08-06 11:52:31,2025-08-06,2025-08-06,
Refurbished 13-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Sky Blue,Refurbished,1359.0,0,https://www.apple.com/uk/shop/product/G1H90B/A/Refurbished-13-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Sky-Blue?fnode=f7e8266d7f8d06a0352bf453567398f059d38b058617ea4fe9dc3ea5306bb32594f202710691130aa4274d64a55e0ec91161da2d79153774191875abebe77738525b83b6ef3a4f901583fb7640287c07,MacBook Air 13-inch,M4,2024.0,M4,10,1TB,24.0,10,Blue,Excellent,Apple,,2025-08-06 11:52:31,2025-08-06,2025-08-06,
Refurbished 13-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Sky Blue,Refurbished,1359.0,0,https://www.apple.com/uk/shop/product/G1H92B/A/Refurbished-13-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Sky-Blue?fnode=f7e8266d7f8d06a0352bf453567398f059d38b058617ea4fe9dc3ea5306bb32594f202710691130aa4274d64a55e0ec91161da2d79153774191875abebe77738525b83b6ef3a4f901583fb7640287c07,MacBook Air 13-inch,M4,2024.0,M4,10,512,32.0,10,Blue,Excellent,Apple,,2025-08-06 11:52:31,2025-08-06,2025-08-06,
Refurbished 24-inch iMac Apple M3 Chip with 8-Core CPU and 10-Core GPU - Yellow,Refurbished,1379.0,0,https://www.apple.com/uk/shop/product/G19F1B/A/Refurbished-24-inch-iMac-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Yellow?fnode=f7e8266d7f8d06a0352bf453567398f059d38b058617ea4fe9dc3ea5306bb32594f202710691130aa4274d64a55e0ec91161da2d79153774191875abebe77738525b83b6ef3a4f901583fb7640287c07,iMac 24-inch,M3,2023.0,M3,8,256,24.0,10,Yellow,Excellent,Apple,,2025-08-06 11:52:31,2025-08-06,2025-08-06,
Refurbished 24-inch iMac Apple M3 Chip with 8-Core CPU and 10-Core GPU - Pink,Refurbished,1379.0,0,https://www.apple.com/uk/shop/product/G19M1B/A/Refurbished-24-inch-iMac-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Pink?fnode=f7e8266d7f8d06a0352bf453567398f059d38b058617ea4fe9dc3ea5306bb32594f202710691130aa4274d64a55e0ec91161da2d79153774191875abebe77738525b83b6ef3a4f901583fb7640287c07,iMac 24-inch,M3,2023.0,M3,8,256,24.0,10,Pink,Excellent,Apple,,2025-08-06 11:52:31,2025-08-06,2025-08-06,
Refurbished 24-inch iMac Apple M3 Chip with 8-Core CPU and 10-Core GPU - Silver,Refurbished,1389.0,0,https://www.apple.com/uk/shop/product/G19E2B/A/Refurbished-24-inch-iMac-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Silver?fnode=f7e8266d7f8d06a0352bf453567398f059d38b058617ea4fe9dc3ea5306bb32594f202710691130aa4274d64a55e0ec91161da2d79153774191875abebe77738525b83b6ef3a4f901583fb7640287c07,iMac 24-inch,M3,2023.0,M3,8,512,16.0,10,Silver,Excellent,Apple,,2025-08-06 11:52:31,2025-08-06,2025-08-06,
Refurbished 24-inch iMac Apple M3 Chip with 8-Core CPU and 10-Core GPU - Yellow,Refurbished,1389.0,0,https://www.apple.com/uk/shop/product/G19G2B/A/Refurbished-24-inch-iMac-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Yellow?fnode=f7e8266d7f8d06a0352bf453567398f059d38b058617ea4fe9dc3ea5306bb32594f202710691130aa4274d64a55e0ec91161da2d79153774191875abebe77738525b83b6ef3a4f901583fb7640287c07,iMac 24-inch,M3,2023.0,M3,8,512,16.0,10,Yellow,Excellent,Apple,,2025-08-06 11:52:31,2025-08-06,2025-08-06,
Refurbished 24-inch iMac Apple M3 Chip with 8-Core CPU and 10-Core GPU - Green,Refurbished,1389.0,0,https://www.apple.com/uk/shop/product/G19J2B/A/Refurbished-24-inch-iMac-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Green?fnode=f7e8266d7f8d06a0352bf453567398f059d38b058617ea4fe9dc3ea5306bb32594f202710691130aa4274d64a55e0ec91161da2d79153774191875abebe77738525b83b6ef3a4f901583fb7640287c07,iMac 24-inch,M3,2023.0,M3,8,512,16.0,10,Green,Excellent,Apple,,2025-08-06 11:52:31,2025-08-06,2025-08-06,
Refurbished 24-inch iMac Apple M3 Chip with 8-Core CPU and 10-Core GPU - Blue,Refurbished,1389.0,0,https://www.apple.com/uk/shop/product/G19L2B/A/Refurbished-24-inch-iMac-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Blue?fnode=f7e8266d7f8d06a0352bf453567398f059d38b058617ea4fe9dc3ea5306bb32594f202710691130aa4274d64a55e0ec91161da2d79153774191875abebe77738525b83b6ef3a4f901583fb7640287c07,iMac 24-inch,M3,2023.0,M3,8,512,16.0,10,Blue,Excellent,Apple,,2025-08-06 11:52:31,2025-08-06,2025-08-06,
Refurbished 24-inch iMac Apple M3 Chip with 8-Core CPU and 10-Core GPU - Purple,Refurbished,1389.0,0,https://www.apple.com/uk/shop/product/G19Q2B/A/Refurbished-24-inch-iMac-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Purple?fnode=f7e8266d7f8d06a0352bf453567398f059d38b058617ea4fe9dc3ea5306bb32594f202710691130aa4274d64a55e0ec91161da2d79153774191875abebe77738525b83b6ef3a4f901583fb7640287c07,iMac 24-inch,M3,2023.0,M3,8,512,16.0,10,Purple,Excellent,Apple,,2025-08-06 11:52:31,2025-08-06,2025-08-06,
Refurbished 24-inch iMac Apple M3 Chip with 8-Core CPU and 10-Core GPU - Orange,Refurbished,1389.0,0,https://www.apple.com/uk/shop/product/G19S0B/A/Refurbished-24-inch-iMac-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Orange?fnode=f7e8266d7f8d06a0352bf453567398f059d38b058617ea4fe9dc3ea5306bb32594f202710691130aa4274d64a55e0ec91161da2d79153774191875abebe77738525b83b6ef3a4f901583fb7640287c07,iMac 24-inch,M3,2023.0,M3,8,1TB,8.0,10,Orange,Excellent,Apple,,2025-08-06 11:52:31,2025-08-06,2025-08-06,
Refurbished 24-inch iMac Apple M3 Chip with 8-Core CPU and 10-Core GPU - Orange,Refurbished,1389.0,0,https://www.apple.com/uk/shop/product/G19S2B/A/Refurbished-24-inch-iMac-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Orange?fnode=f7e8266d7f8d06a0352bf453567398f059d38b058617ea4fe9dc3ea5306bb32594f202710691130aa4274d64a55e0ec91161da2d79153774191875abebe77738525b83b6ef3a4f901583fb7640287c07,iMac 24-inch,M3,2023.0,M3,8,512,16.0,10,Orange,Excellent,Apple,,2025-08-06 11:52:31,2025-08-06,2025-08-06,
"Refurbished 24-inch iMac Apple M4 Chip with 10-Core CPU and 10-Core GPU, Gigabit Ethernet – Silver",Refurbished,1439.0,0,https://www.apple.com/uk/shop/product/FWUV3B/A/refurbished-24-inch-imac-apple-m4-chip-with-10-core-cpu-and-10-core-gpu-gigabit-ethernet-silver?fnode=f7e8266d7f8d06a0352bf453567398f059d38b058617ea4fe9dc3ea5306bb32594f202710691130aa4274d64a55e0ec91161da2d79153774191875abebe77738525b83b6ef3a4f901583fb7640287c07,iMac 24-inch,M4,2024.0,M4,10,512,16.0,10,Silver,Excellent,Apple,,2025-08-06 11:52:31,2025-08-06,2025-08-06,
"Refurbished 24-inch iMac Apple M4 Chip with 10-Core CPU and 10-Core GPU, Gigabit Ethernet – Green",Refurbished,1439.0,0,https://www.apple.com/uk/shop/product/FWV03B/A/refurbished-24-inch-imac-apple-m4-chip-with-10-core-cpu-and-10-core-gpu-gigabit-ethernet-green?fnode=f7e8266d7f8d06a0352bf453567398f059d38b058617ea4fe9dc3ea5306bb32594f202710691130aa4274d64a55e0ec91161da2d79153774191875abebe77738525b83b6ef3a4f901583fb7640287c07,iMac 24-inch,M4,2024.0,M4,10,512,16.0,10,Green,Excellent,Apple,,2025-08-06 11:52:31,2025-08-06,2025-08-06,
"Refurbished 24-inch iMac Apple M4 Chip with 10-Core CPU and 10-Core GPU, Gigabit Ethernet – Purple",Refurbished,1439.0,0,https://www.apple.com/uk/shop/product/FWV73B/A/refurbished-24-inch-imac-apple-m4-chip-with-10-core-cpu-and-10-core-gpu-gigabit-ethernet-purple?fnode=f7e8266d7f8d06a0352bf453567398f059d38b058617ea4fe9dc3ea5306bb32594f202710691130aa4274d64a55e0ec91161da2d79153774191875abebe77738525b83b6ef3a4f901583fb7640287c07,iMac 24-inch,M4,2024.0,M4,10,512,16.0,10,Purple,Excellent,Apple,,2025-08-06 11:52:31,2025-08-06,2025-08-06,
Refurbished 24-inch iMac Apple M4 Chip with 8-Core CPU and 8-Core GPU – Green,Refurbished,1439.0,0,https://www.apple.com/uk/shop/product/G1E44B/A/Refurbished-24-inch-iMac-Apple-M4-Chip-with-8-Core-CPU-and-8-Core-GPU-Green?fnode=f7e8266d7f8d06a0352bf453567398f059d38b058617ea4fe9dc3ea5306bb32594f202710691130aa4274d64a55e0ec91161da2d79153774191875abebe77738525b83b6ef3a4f901583fb7640287c07,iMac 24-inch,M4,2024.0,M4,8,512,24.0,8,Green,Excellent,Apple,,2025-08-06 11:52:31,2025-08-06,2025-08-06,
"Refurbished 24-inch iMac Apple M4 Chip with 10-Core CPU and 10-Core GPU, Gigabit Ethernet, Nano-texture glass – Silver",Refurbished,1439.0,0,https://www.apple.com/uk/shop/product/G1EH1B/A/refurbished-24-inch-imac-apple-m4-chip-with-10-core-cpu-and-10-core-gpu-gigabit-ethernet-nano-texture-glass-silver?fnode=f7e8266d7f8d06a0352bf453567398f059d38b058617ea4fe9dc3ea5306bb32594f202710691130aa4274d64a55e0ec91161da2d79153774191875abebe77738525b83b6ef3a4f901583fb7640287c07,iMac 24-inch,M4,2024.0,M4,10,256,16.0,10,Silver,Excellent,Apple,,2025-08-06 11:52:31,2025-08-06,2025-08-06,
"Refurbished 24-inch iMac Apple M4 Chip with 10-Core CPU and 10-Core GPU, Gigabit Ethernet, Nano-texture glass – Green",Refurbished,1439.0,0,https://www.apple.com/uk/shop/product/G1EM1B/A/refurbished-24-inch-imac-apple-m4-chip-with-10-core-cpu-and-10-core-gpu-gigabit-ethernet-nano-texture-glass-green?fnode=f7e8266d7f8d06a0352bf453567398f059d38b058617ea4fe9dc3ea5306bb32594f202710691130aa4274d64a55e0ec91161da2d79153774191875abebe77738525b83b6ef3a4f901583fb7640287c07,iMac 24-inch,M4,2024.0,M4,10,256,16.0,10,Green,Excellent,Apple,,2025-08-06 11:52:31,2025-08-06,2025-08-06,
"Refurbished 24-inch iMac Apple M4 Chip with 10-Core CPU and 10-Core GPU, Gigabit Ethernet, Nano-texture glass – Orange",Refurbished,1439.0,0,https://www.apple.com/uk/shop/product/G1EV1B/A/refurbished-24-inch-imac-apple-m4-chip-with-10-core-cpu-and-10-core-gpu-gigabit-ethernet-nano-texture-glass-orange?fnode=f7e8266d7f8d06a0352bf453567398f059d38b058617ea4fe9dc3ea5306bb32594f202710691130aa4274d64a55e0ec91161da2d79153774191875abebe77738525b83b6ef3a4f901583fb7640287c07,iMac 24-inch,M4,2024.0,M4,10,256,16.0,10,Orange,Excellent,Apple,,2025-08-06 11:52:31,2025-08-06,2025-08-06,
"Refurbished 24-inch iMac Apple M1 Chip with 8‑Core CPU and 8‑Core GPU, Gigabit Ethernet - Purple",Refurbished,1469.0,0,https://www.apple.com/uk/shop/product/G1313B/A/Refurbished-24-inch-iMac-Apple-M1-Chip-with-8%E2%80%91Core-CPU-and-8%E2%80%91Core-GPU-Gigabit-Ethernet-Silver?fnode=f7e8266d7f8d06a0352bf453567398f059d38b058617ea4fe9dc3ea5306bb32594f202710691130aa4274d64a55e0ec91161da2d79153774191875abebe77738525b83b6ef3a4f901583fb7640287c07,iMac 24-inch,M1,2020.0,M1,8,1TB,16.0,8,Purple,Excellent,Apple,,2025-08-06 11:52:31,2025-08-06,2025-08-06,
"Refurbished 24-inch iMac Apple M1 Chip with 8‑Core CPU and 8‑Core GPU, Gigabit Ethernet - Orange",Refurbished,1469.0,0,https://www.apple.com/uk/shop/product/G1333B/A/Refurbished-24-inch-iMac-Apple-M1-Chip-with-8%E2%80%91Core-CPU-and-8%E2%80%91Core-GPU-Gigabit-Ethernet-Silver?fnode=f7e8266d7f8d06a0352bf453567398f059d38b058617ea4fe9dc3ea5306bb32594f202710691130aa4274d64a55e0ec91161da2d79153774191875abebe77738525b83b6ef3a4f901583fb7640287c07,iMac 24-inch,M1,2020.0,M1,8,1TB,16.0,8,Orange,Excellent,Apple,,2025-08-06 11:52:31,2025-08-06,2025-08-06,
"Refurbished 14-inch MacBook Pro Apple M4 Chip with 10‑Core CPU and 10‑Core GPU, Nano-texture display - Silver",Refurbished,1489.0,0,https://www.apple.com/uk/shop/product/G1DW2B/A/refurbished-14-inch-macbook-pro-apple-m4-chip-with-10%E2%80%91core-cpu-and-10%E2%80%91core-gpu-nano-texture-display-silver?fnode=f7e8266d7f8d06a0352bf453567398f059d38b058617ea4fe9dc3ea5306bb32594f202710691130aa4274d64a55e0ec91161da2d79153774191875abebe77738525b83b6ef3a4f901583fb7640287c07,MacBook Pro 14-inch,M4,2024.0,M4,10,512,16.0,10,Silver,Excellent,Apple,,2025-08-06 11:52:31,2025-08-06,2025-08-06,
Refurbished Mac Studio Apple M1 Max Chip with 10‑Core CPU and 24‑Core GPU,Refurbished,1509.0,0,https://www.apple.com/uk/shop/product/G14J0B/A/refurbished-mac-studio-apple-m1-max-chip-with-10%E2%80%91core-cpu-and-24%E2%80%91core-gpu?fnode=f7e8266d7f8d06a0352bf453567398f059d38b058617ea4fe9dc3ea5306bb32594f202710691130aa4274d64a55e0ec91161da2d79153774191875abebe77738525b83b6ef3a4f901583fb7640287c07,Mac Studio,M1 Max,2021.0,M1 Max,10,1TB,32.0,24,,Excellent,Apple,,2025-08-06 11:52:31,2025-08-06,2025-08-06,
Refurbished 14-inch MacBook Pro Apple M4 Chip with 10‑Core CPU and 10‑Core GPU - Silver,Refurbished,1529.0,0,https://www.apple.com/uk/shop/product/FW2X3B/A/refurbished-14-inch-macbook-pro-apple-m4-chip-with-10%E2%80%91core-cpu-and-10%E2%80%91core-gpu-silver?fnode=f7e8266d7f8d06a0352bf453567398f059d38b058617ea4fe9dc3ea5306bb32594f202710691130aa4274d64a55e0ec91161da2d79153774191875abebe77738525b83b6ef3a4f901583fb7640287c07,MacBook Pro 14-inch,M4,2024.0,M4,10,1TB,16.0,10,Silver,Excellent,Apple,,2025-08-06 11:52:31,2025-08-06,2025-08-06,
Refurbished 24-inch iMac Apple M3 Chip with 8-Core CPU and 10-Core GPU - Silver,Refurbished,1529.0,0,https://www.apple.com/uk/shop/product/G19E3B/A/Refurbished-24-inch-iMac-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Silver?fnode=f7e8266d7f8d06a0352bf453567398f059d38b058617ea4fe9dc3ea5306bb32594f202710691130aa4274d64a55e0ec91161da2d79153774191875abebe77738525b83b6ef3a4f901583fb7640287c07,iMac 24-inch,M3,2023.0,M3,8,1TB,16.0,10,Silver,Excellent,Apple,,2025-08-06 11:52:31,2025-08-06,2025-08-06,
Refurbished 24-inch iMac Apple M3 Chip with 8-Core CPU and 10-Core GPU - Yellow,Refurbished,1529.0,0,https://www.apple.com/uk/shop/product/G19G3B/A/Refurbished-24-inch-iMac-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Yellow?fnode=f7e8266d7f8d06a0352bf453567398f059d38b058617ea4fe9dc3ea5306bb32594f202710691130aa4274d64a55e0ec91161da2d79153774191875abebe77738525b83b6ef3a4f901583fb7640287c07,iMac 24-inch,M3,2023.0,M3,8,1TB,16.0,10,Yellow,Excellent,Apple,,2025-08-06 11:52:31,2025-08-06,2025-08-06,
Refurbished 24-inch iMac Apple M3 Chip with 8-Core CPU and 10-Core GPU - Blue,Refurbished,1529.0,0,https://www.apple.com/uk/shop/product/G19L3B/A/Refurbished-24-inch-iMac-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Blue?fnode=f7e8266d7f8d06a0352bf453567398f059d38b058617ea4fe9dc3ea5306bb32594f202710691130aa4274d64a55e0ec91161da2d79153774191875abebe77738525b83b6ef3a4f901583fb7640287c07,iMac 24-inch,M3,2023.0,M3,8,1TB,16.0,10,Blue,Excellent,Apple,,2025-08-06 11:52:31,2025-08-06,2025-08-06,
Refurbished 24-inch iMac Apple M3 Chip with 8-Core CPU and 10-Core GPU - Blue,Refurbished,1529.0,0,https://www.apple.com/uk/shop/product/G19L5B/A/Refurbished-24-inch-iMac-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Blue?fnode=f7e8266d7f8d06a0352bf453567398f059d38b058617ea4fe9dc3ea5306bb32594f202710691130aa4274d64a55e0ec91161da2d79153774191875abebe77738525b83b6ef3a4f901583fb7640287c07,iMac 24-inch,M3,2023.0,M3,8,512,24.0,10,Blue,Excellent,Apple,,2025-08-06 11:52:31,2025-08-06,2025-08-06,
Refurbished 24-inch iMac Apple M3 Chip with 8-Core CPU and 10-Core GPU - Pink,Refurbished,1529.0,0,https://www.apple.com/uk/shop/product/G19N3B/A/Refurbished-24-inch-iMac-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Pink?fnode=f7e8266d7f8d06a0352bf453567398f059d38b058617ea4fe9dc3ea5306bb32594f202710691130aa4274d64a55e0ec91161da2d79153774191875abebe77738525b83b6ef3a4f901583fb7640287c07,iMac 24-inch,M3,2023.0,M3,8,1TB,16.0,10,Pink,Excellent,Apple,,2025-08-06 11:52:31,2025-08-06,2025-08-06,
Refurbished 24-inch iMac Apple M3 Chip with 8-Core CPU and 10-Core GPU - Pink,Refurbished,1529.0,0,https://www.apple.com/uk/shop/product/G19N5B/A/Refurbished-24-inch-iMac-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Pink?fnode=f7e8266d7f8d06a0352bf453567398f059d38b058617ea4fe9dc3ea5306bb32594f202710691130aa4274d64a55e0ec91161da2d79153774191875abebe77738525b83b6ef3a4f901583fb7640287c07,iMac 24-inch,M3,2023.0,M3,8,512,24.0,10,Pink,Excellent,Apple,,2025-08-06 11:52:31,2025-08-06,2025-08-06,
Refurbished 24-inch iMac Apple M3 Chip with 8-Core CPU and 10-Core GPU - Orange,Refurbished,1529.0,0,https://www.apple.com/uk/shop/product/G19S3B/A/Refurbished-24-inch-iMac-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Orange?fnode=f7e8266d7f8d06a0352bf453567398f059d38b058617ea4fe9dc3ea5306bb32594f202710691130aa4274d64a55e0ec91161da2d79153774191875abebe77738525b83b6ef3a4f901583fb7640287c07,iMac 24-inch,M3,2023.0,M3,8,1TB,16.0,10,Orange,Excellent,Apple,,2025-08-06 11:52:31,2025-08-06,2025-08-06,
Refurbished 13-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Silver,Refurbished,1529.0,0,https://www.apple.com/uk/shop/product/G1GS3B/A/Refurbished-13-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Silver?fnode=f7e8266d7f8d06a0352bf453567398f059d38b058617ea4fe9dc3ea5306bb32594f202710691130aa4274d64a55e0ec91161da2d79153774191875abebe77738525b83b6ef3a4f901583fb7640287c07,MacBook Air 13-inch,M4,2024.0,M4,10,1TB,32.0,10,Silver,Excellent,Apple,,2025-08-06 11:52:31,2025-08-06,2025-08-06,
Refurbished 13-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Sky Blue,Refurbished,1529.0,0,https://www.apple.com/uk/shop/product/G1H93B/A/Refurbished-13-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Sky-Blue?fnode=f7e8266d7f8d06a0352bf453567398f059d38b058617ea4fe9dc3ea5306bb32594f202710691130aa4274d64a55e0ec91161da2d79153774191875abebe77738525b83b6ef3a4f901583fb7640287c07,MacBook Air 13-inch,M4,2024.0,M4,10,1TB,32.0,10,Blue,Excellent,Apple,,2025-08-06 11:52:31,2025-08-06,2025-08-06,
"Refurbished 24-inch iMac Apple M4 Chip with 10-Core CPU and 10-Core GPU, Gigabit Ethernet – Silver",Refurbished,1609.0,0,https://www.apple.com/uk/shop/product/FCR24B/A/refurbished-24-inch-imac-apple-m4-chip-with-10-core-cpu-and-10-core-gpu-gigabit-ethernet-silver?fnode=f7e8266d7f8d06a0352bf453567398f059d38b058617ea4fe9dc3ea5306bb32594f202710691130aa4274d64a55e0ec91161da2d79153774191875abebe77738525b83b6ef3a4f901583fb7640287c07,iMac 24-inch,M4,2024.0,M4,10,512,24.0,10,Silver,Excellent,Apple,,2025-08-06 11:52:31,2025-08-06,2025-08-06,
"Refurbished 24-inch iMac Apple M4 Chip with 10-Core CPU and 10-Core GPU, Gigabit Ethernet – Pink",Refurbished,1609.0,0,https://www.apple.com/uk/shop/product/FD2U4B/A/refurbished-24-inch-imac-apple-m4-chip-with-10-core-cpu-and-10-core-gpu-gigabit-ethernet-pink?fnode=f7e8266d7f8d06a0352bf453567398f059d38b058617ea4fe9dc3ea5306bb32594f202710691130aa4274d64a55e0ec91161da2d79153774191875abebe77738525b83b6ef3a4f901583fb7640287c07,iMac 24-inch,M4,2024.0,M4,10,512,24.0,10,Pink,Excellent,Apple,,2025-08-06 11:52:31,2025-08-06,2025-08-06,
Refurbished Mac Studio Apple M2 Max Chip with 12‑Core CPU and 30‑Core GPU,Refurbished,1609.0,0,https://www.apple.com/uk/shop/product/FQH73B/A/Refurbished-Mac-Studio-Apple-M2-Max-Chip-with-12%E2%80%91Core-CPU-and-30%E2%80%91Core-GPU?fnode=f7e8266d7f8d06a0352bf453567398f059d38b058617ea4fe9dc3ea5306bb32594f202710691130aa4274d64a55e0ec91161da2d79153774191875abebe77738525b83b6ef3a4f901583fb7640287c07,Mac Studio,M2 Max,2023.0,M2 Max,12,512,32.0,30,,Excellent,Apple,,2025-08-06 11:52:31,2025-08-06,2025-08-06,
Refurbished 14-inch MacBook Pro Apple M3 Pro Chip with 11‑Core CPU and 14‑Core GPU - Space Black,Refurbished,1609.0,0,https://www.apple.com/uk/shop/product/FRX33B/A/refurbished-14-inch-macbook-pro-apple-m3-pro-chip-with-11%E2%80%91core-cpu-and-14%E2%80%91core-gpu-space-black?fnode=f7e8266d7f8d06a0352bf453567398f059d38b058617ea4fe9dc3ea5306bb32594f202710691130aa4274d64a55e0ec91161da2d79153774191875abebe77738525b83b6ef3a4f901583fb7640287c07,MacBook Pro 14-inch,M3 Pro,2023.0,M3 Pro,11,512,18.0,14,Space Black,Excellent,Apple,,2025-08-06 11:52:31,2025-08-06,2025-08-06,
Refurbished 14-inch MacBook Pro Apple M3 Pro Chip with 11‑Core CPU and 14‑Core GPU - Silver,Refurbished,1609.0,0,https://www.apple.com/uk/shop/product/FRX63B/A/refurbished-14-inch-macbook-pro-apple-m3-pro-chip-with-11%E2%80%91core-cpu-and-14%E2%80%91core-gpu-silver?fnode=f7e8266d7f8d06a0352bf453567398f059d38b058617ea4fe9dc3ea5306bb32594f202710691130aa4274d64a55e0ec91161da2d79153774191875abebe77738525b83b6ef3a4f901583fb7640287c07,MacBook Pro 14-inch,M3 Pro,2023.0,M3 Pro,11,512,18.0,14,Silver,Excellent,Apple,,2025-08-06 11:52:31,2025-08-06,2025-08-06,
Refurbished 24-inch iMac Apple M3 Chip with 8-Core CPU and 10-Core GPU - Yellow,Refurbished,1659.0,0,https://www.apple.com/uk/shop/product/G19G6B/A/Refurbished-24-inch-iMac-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Yellow?fnode=f7e8266d7f8d06a0352bf453567398f059d38b058617ea4fe9dc3ea5306bb32594f202710691130aa4274d64a55e0ec91161da2d79153774191875abebe77738525b83b6ef3a4f901583fb7640287c07,iMac 24-inch,M3,2023.0,M3,8,1TB,24.0,10,Yellow,Excellent,Apple,,2025-08-06 11:52:31,2025-08-06,2025-08-06,
