name,chip,memory,storage,display_size,color,current_price,original_price,savings,discount_percentage,connectivity,url,model_sku,scraped_at,product_info
Refurbished 24-inch iMac Apple M3 Chip with 8-Core CPU and 10-Core GPU - Blue,M3,16GB,,24-inch,Blue,509.0,599.0,90.0,15.03,Gigabit Ethernet,https://www.apple.com/uk/shop/product/G19K0B/A/Refurbished-24-inch-iMac-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Blue?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,G19K0B,2025-07-29 16:59:59,
Refurbished 24-inch iMac Apple M3 Chip with 8-Core CPU and 10-Core GPU - Purple,M3,16GB,,24-inch,Purple,509.0,599.0,90.0,15.03,Gigabit Ethernet,https://www.apple.com/uk/shop/product/G19P0B/A/Refurbished-24-inch-iMac-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Purple?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,G19P0B,2025-07-29 16:59:59,
Refurbished 24-inch iMac Apple M3 Chip with 8-Core CPU and 10-Core GPU - Silver,M3,8GB,,24-inch,Silver,1269.0,1599.0,330.0,20.64,Gigabit Ethernet,https://www.apple.com/uk/shop/product/FQRK3B/A/Refurbished-24-inch-iMac-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Silver?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,FQRK3B,2025-07-29 16:59:59,
Refurbished 24-inch iMac Apple M3 Chip with 8-Core CPU and 10-Core GPU - Green,M3,8GB,,24-inch,Green,1269.0,1599.0,330.0,20.64,Gigabit Ethernet,https://www.apple.com/uk/shop/product/FQRP3B/A/Refurbished-24-inch-iMac-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Green?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,FQRP3B,2025-07-29 16:59:59,
Refurbished 24-inch iMac Apple M3 Chip with 8-Core CPU and 10-Core GPU - Blue,M3,8GB,,24-inch,Blue,1269.0,1599.0,330.0,20.64,Gigabit Ethernet,https://www.apple.com/uk/shop/product/FQRR3B/A/Refurbished-24-inch-iMac-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Blue?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,FQRR3B,2025-07-29 16:59:59,
Refurbished 24-inch iMac Apple M3 Chip with 8-Core CPU and 10-Core GPU - Pink,M3,8GB,,24-inch,Pink,1269.0,1599.0,330.0,20.64,Gigabit Ethernet,https://www.apple.com/uk/shop/product/FQRU3B/A/Refurbished-24-inch-iMac-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Pink?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,FQRU3B,2025-07-29 16:59:59,
Refurbished 15-inch MacBook Air Apple M3 Chip with 8‑Core CPU and 10‑Core GPU - Space Grey,M3,24GB,,15-inch,Space Grey,509.0,599.0,90.0,15.03,Wi-Fi,https://www.apple.com/uk/shop/product/G1BQ5B/A/Refurbished-15-inch-MacBook-Air-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Space-Grey?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,G1BQ5B,2025-07-29 16:59:59,
Refurbished 15-inch MacBook Air Apple M3 Chip with 8‑Core CPU and 10‑Core GPU - Silver,M3,24GB,,15-inch,Silver,509.0,599.0,90.0,15.03,Wi-Fi,https://www.apple.com/uk/shop/product/G1BS5B/A/Refurbished-15-inch-MacBook-Air-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Silver?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,G1BS5B,2025-07-29 16:59:59,
Refurbished 15-inch MacBook Air Apple M3 Chip with 8‑Core CPU and 10‑Core GPU - Starlight,M3,16GB,,15-inch,Starlight,509.0,599.0,90.0,15.03,Wi-Fi,https://www.apple.com/uk/shop/product/G1BU3B/A/Refurbished-15-inch-MacBook-Air-Apple-M3-Chip-with-8%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Starlight?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,G1BU3B,2025-07-29 16:59:59,
Refurbished 15-inch MacBook Air Apple M3 Chip with 8‑Core CPU and 10‑Core GPU - Starlight,M3,24GB,,15-inch,Starlight,509.0,599.0,90.0,15.03,Wi-Fi,https://www.apple.com/uk/shop/product/G1BU5B/A/Refurbished-15-inch-MacBook-Air-Apple-M3-Chip-with-8%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Starlight?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,G1BU5B,2025-07-29 16:59:59,
Refurbished 15-inch MacBook Air Apple M3 Chip with 8‑Core CPU and 10‑Core GPU - Midnight,M3,16GB,,15-inch,Midnight,509.0,599.0,90.0,15.03,Wi-Fi,https://www.apple.com/uk/shop/product/G1BW3B/A/Refurbished-15-inch-MacBook-Air-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Midnight?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,G1BW3B,2025-07-29 16:59:59,
Refurbished 15-inch MacBook Air Apple M3 Chip with 8‑Core CPU and 10‑Core GPU - Midnight,M3,24GB,,15-inch,Midnight,509.0,599.0,90.0,15.03,Wi-Fi,https://www.apple.com/uk/shop/product/G1BW5B/A/Refurbished-15-inch-MacBook-Air-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Midnight?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,G1BW5B,2025-07-29 16:59:59,
Refurbished 15-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Silver,M4,24GB,,15-inch,Silver,1359.0,1599.0,240.0,15.01,Wi-Fi,https://www.apple.com/uk/shop/product/FC6J4B/A/Refurbished-15-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Silver?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,FC6J4B,2025-07-29 16:59:59,
Refurbished 15-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Starlight,M4,24GB,,15-inch,Starlight,1359.0,1599.0,240.0,15.01,Wi-Fi,https://www.apple.com/uk/shop/product/FC6K4B/A/Refurbished-15-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Starlight?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,FC6K4B,2025-07-29 16:59:59,
Refurbished 15-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Midnight,M4,24GB,,15-inch,Midnight,1359.0,1599.0,240.0,15.01,Wi-Fi,https://www.apple.com/uk/shop/product/FC6L4B/A/Refurbished-15-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Midnight?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,FC6L4B,2025-07-29 16:59:59,
Refurbished 15-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Sky Blue,M4,24GB,,15-inch,Sky Blue,1359.0,1599.0,240.0,15.01,Wi-Fi,https://www.apple.com/uk/shop/product/FC7D4B/A/Refurbished-15-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Sky-Blue?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,FC7D4B,2025-07-29 16:59:59,
Refurbished Mac Studio Apple M1 Max Chip with 10‑Core CPU and 24‑Core GPU,M1 Max,32GB,,,,1359.0,1889.0,530.0,28.06,10Gb Ethernet,https://www.apple.com/uk/shop/product/FJMV3B/A/refurbished-mac-studio-apple-m1-max-chip-with-10%E2%80%91core-cpu-and-24%E2%80%91core-gpu?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,FJMV3B,2025-07-29 16:59:59,
Refurbished 14-inch MacBook Pro Apple M3 Chip with 8‑Core CPU and 10‑Core GPU - Space Grey,M3,8GB,,14-inch,Space Grey,1359.0,1599.0,240.0,15.01,Wi-Fi,https://www.apple.com/uk/shop/product/FTL83B/A/refurbished-14-inch-macbook-pro-apple-m3-chip-with-8%E2%80%91core-cpu-and-10%E2%80%91core-gpu-space-grey?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,FTL83B,2025-07-29 16:59:59,
Refurbished 14-inch MacBook Pro Apple M4 Chip with 10‑Core CPU and 10‑Core GPU - Space Black,M4,16GB,,14-inch,Space Black,1359.0,1599.0,240.0,15.01,Wi-Fi,https://www.apple.com/uk/shop/product/FW2U3B/A/refurbished-14-inch-macbook-pro-apple-m4-chip-with-10%E2%80%91core-cpu-and-10%E2%80%91core-gpu-space-black?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,FW2U3B,2025-07-29 16:59:59,
Refurbished 14-inch MacBook Pro Apple M4 Chip with 10‑Core CPU and 10‑Core GPU - Silver,M4,16GB,,14-inch,Silver,1359.0,1599.0,240.0,15.01,Wi-Fi,https://www.apple.com/uk/shop/product/FW2W3B/A/refurbished-14-inch-macbook-pro-apple-m4-chip-with-10%E2%80%91core-cpu-and-10%E2%80%91core-gpu-silver?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,FW2W3B,2025-07-29 16:59:59,
Refurbished 15-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Starlight,M4,16GB,,15-inch,Starlight,509.0,599.0,90.0,15.03,Wi-Fi,https://www.apple.com/uk/shop/product/G1DF0B/A/Refurbished-15-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Starlight?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,G1DF0B,2025-07-29 16:59:59,
Refurbished 15-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Midnight,M4,32GB,,15-inch,Midnight,509.0,599.0,90.0,15.03,Wi-Fi,https://www.apple.com/uk/shop/product/G1DG1B/A/Refurbished-15-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Midnight?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,G1DG1B,2025-07-29 16:59:59,
Refurbished 15-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Midnight,M4,16GB,,15-inch,Midnight,509.0,599.0,90.0,15.03,Wi-Fi,https://www.apple.com/uk/shop/product/G1DH0B/A/Refurbished-15-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Midnight?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,G1DH0B,2025-07-29 16:59:59,
Refurbished 13-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Silver,M4,24GB,,13-inch,Silver,509.0,599.0,90.0,15.03,Wi-Fi,https://www.apple.com/uk/shop/product/G1GS0B/A/Refurbished-13-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Silver?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,G1GS0B,2025-07-29 16:59:59,
Refurbished 13-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Silver,M4,32GB,,13-inch,Silver,509.0,599.0,90.0,15.03,Wi-Fi,https://www.apple.com/uk/shop/product/G1GS2B/A/Refurbished-13-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Silver?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,G1GS2B,2025-07-29 16:59:59,
Refurbished 13-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Starlight,M4,24GB,,13-inch,Starlight,509.0,599.0,90.0,15.03,Wi-Fi,https://www.apple.com/uk/shop/product/G1GT0B/A/Refurbished-13-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Starlight?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,G1GT0B,2025-07-29 16:59:59,
Refurbished 13-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Midnight,M4,32GB,,13-inch,Midnight,509.0,599.0,90.0,15.03,Wi-Fi,https://www.apple.com/uk/shop/product/G1GU2B/A/Refurbished-13-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Midnight?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,G1GU2B,2025-07-29 16:59:59,
Refurbished 13-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Sky Blue,M4,32GB,,13-inch,Sky Blue,509.0,599.0,90.0,15.03,Wi-Fi,https://www.apple.com/uk/shop/product/G1H92B/A/Refurbished-13-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Sky-Blue?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,G1H92B,2025-07-29 16:59:59,
Refurbished 15-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Sky Blue,M4,16GB,,15-inch,Sky Blue,509.0,599.0,90.0,15.03,Wi-Fi,https://www.apple.com/uk/shop/product/G1HE0B/A/Refurbished-15-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Sky-Blue?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,G1HE0B,2025-07-29 16:59:59,
"Refurbished Mac mini Apple M4 Pro Chip with 12-Core CPU and 16-Core GPU, Gigabit Ethernet",M4 Pro,24GB,,,,509.0,599.0,90.0,15.03,Gigabit Ethernet,https://www.apple.com/uk/shop/product/G1KZAB/A/Refurbished-Mac-mini-Apple-M4-Pro-Chip-with-12-Core-CPU-and-16-Core-GPU-Gigabit-Ethernet-?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,G1KZAB,2025-07-29 16:59:59,
"Refurbished Mac mini Apple M4 Pro Chip with 14-Core CPU and 20-Core GPU, Gigabit Ethernet",M4 Pro,24GB,,,,509.0,599.0,90.0,15.03,Gigabit Ethernet,https://www.apple.com/uk/shop/product/G1KZQB/A/Refurbished-Mac-mini-Apple-M4-Pro-Chip-with-14-Core-CPU-and-20-Core-GPU-Gigabit-Ethernet-?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,G1KZQB,2025-07-29 16:59:59,
Refurbished 24-inch iMac Apple M3 Chip with 8-Core CPU and 10-Core GPU - Silver,M3,16GB,,24-inch,Silver,509.0,599.0,90.0,15.03,Gigabit Ethernet,https://www.apple.com/uk/shop/product/G19E2B/A/Refurbished-24-inch-iMac-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Silver?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,G19E2B,2025-07-29 16:59:59,
Refurbished 24-inch iMac Apple M3 Chip with 8-Core CPU and 10-Core GPU - Yellow,M3,16GB,,24-inch,Yellow,509.0,599.0,90.0,15.03,Gigabit Ethernet,https://www.apple.com/uk/shop/product/G19G2B/A/Refurbished-24-inch-iMac-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Yellow?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,G19G2B,2025-07-29 16:59:59,
Refurbished 24-inch iMac Apple M3 Chip with 8-Core CPU and 10-Core GPU - Green,M3,16GB,,24-inch,Green,509.0,599.0,90.0,15.03,Gigabit Ethernet,https://www.apple.com/uk/shop/product/G19J2B/A/Refurbished-24-inch-iMac-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Green?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,G19J2B,2025-07-29 16:59:59,
Refurbished 24-inch iMac Apple M3 Chip with 8-Core CPU and 10-Core GPU - Blue,M3,16GB,,24-inch,Blue,509.0,599.0,90.0,15.03,Gigabit Ethernet,https://www.apple.com/uk/shop/product/G19L2B/A/Refurbished-24-inch-iMac-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Blue?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,G19L2B,2025-07-29 16:59:59,
Refurbished 24-inch iMac Apple M3 Chip with 8-Core CPU and 10-Core GPU - Purple,M3,16GB,,24-inch,Purple,509.0,599.0,90.0,15.03,Gigabit Ethernet,https://www.apple.com/uk/shop/product/G19Q2B/A/Refurbished-24-inch-iMac-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Purple?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,G19Q2B,2025-07-29 16:59:59,
Refurbished 24-inch iMac Apple M3 Chip with 8-Core CPU and 10-Core GPU - Orange,M3,16GB,,24-inch,Orange,509.0,599.0,90.0,15.03,Gigabit Ethernet,https://www.apple.com/uk/shop/product/G19S2B/A/Refurbished-24-inch-iMac-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Orange?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,G19S2B,2025-07-29 16:59:59,
Refurbished 15-inch MacBook Air Apple M3 Chip with 8‑Core CPU and 10‑Core GPU - Starlight,M3,24GB,,15-inch,Starlight,509.0,599.0,90.0,15.03,Wi-Fi,https://www.apple.com/uk/shop/product/G1BU6B/A/Refurbished-15-inch-MacBook-Air-Apple-M3-Chip-with-8%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Starlight?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,G1BU6B,2025-07-29 16:59:59,
Refurbished 15-inch MacBook Air Apple M3 Chip with 8‑Core CPU and 10‑Core GPU - Midnight,M3,24GB,,15-inch,Midnight,509.0,599.0,90.0,15.03,Wi-Fi,https://www.apple.com/uk/shop/product/G1BW6B/A/Refurbished-15-inch-MacBook-Air-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Midnight?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,G1BW6B,2025-07-29 16:59:59,
"Refurbished 24-inch iMac Apple M1 Chip with 8‑Core CPU and 8‑Core GPU, Gigabit Ethernet - Orange",M1,16GB,,24-inch,Orange,509.0,599.0,90.0,15.03,Gigabit Ethernet,https://www.apple.com/uk/shop/product/G1333B/A/Refurbished-24-inch-iMac-Apple-M1-Chip-with-8%E2%80%91Core-CPU-and-8%E2%80%91Core-GPU-Gigabit-Ethernet-Silver?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,G1333B,2025-07-29 16:59:59,
"Refurbished 14-inch MacBook Pro Apple M4 Chip with 10‑Core CPU and 10‑Core GPU, Nano-texture display - Space Black",M4,16GB,,14-inch,Space Black,509.0,599.0,90.0,15.03,Wi-Fi,https://www.apple.com/uk/shop/product/G1DS2B/A/refurbished-14-inch-macbook-pro-apple-m4-chip-with-10%E2%80%91core-cpu-and-10%E2%80%91core-gpu-nano-texture-display-space-black?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,G1DS2B,2025-07-29 16:59:59,
"Refurbished 14-inch MacBook Pro Apple M4 Chip with 10‑Core CPU and 10‑Core GPU, Nano-texture display - Silver",M4,16GB,,14-inch,Silver,509.0,599.0,90.0,15.03,Wi-Fi,https://www.apple.com/uk/shop/product/G1DW2B/A/refurbished-14-inch-macbook-pro-apple-m4-chip-with-10%E2%80%91core-cpu-and-10%E2%80%91core-gpu-nano-texture-display-silver?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,G1DW2B,2025-07-29 16:59:59,
Refurbished 14-inch MacBook Pro Apple M4 Chip with 10‑Core CPU and 10‑Core GPU - Space Black,M4,16GB,,14-inch,Space Black,1529.0,1799.0,270.0,15.01,Wi-Fi,https://www.apple.com/uk/shop/product/FW2V3B/A/refurbished-14-inch-macbook-pro-apple-m4-chip-with-10%E2%80%91core-cpu-and-10%E2%80%91core-gpu-space-black?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,FW2V3B,2025-07-29 16:59:59,
Refurbished 14-inch MacBook Pro Apple M4 Chip with 10‑Core CPU and 10‑Core GPU - Silver,M4,16GB,,14-inch,Silver,1529.0,1799.0,270.0,15.01,Wi-Fi,https://www.apple.com/uk/shop/product/FW2X3B/A/refurbished-14-inch-macbook-pro-apple-m4-chip-with-10%E2%80%91core-cpu-and-10%E2%80%91core-gpu-silver?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,FW2X3B,2025-07-29 16:59:59,
